at,scene-label,scene-subtype-label,transitional
00:00:06.006,B,,False
00:00:44.511,G,,False
00:01:05.532,F,,False
00:01:43.002,F,,False
00:02:43.029,-,,False
00:03:13.026,F,,False
00:03:28.508,F,,False
00:04:08.014,F,,False
00:04:49.022,F,,False
00:05:34.033,-,,False
00:06:16.509,F,,False
00:06:28.521,F,,False
00:07:05.024,-,,False
00:07:40.026,F,,False
00:08:14.861,-,,False
00:09:21.527,P,,False
00:10:28.194,-,,False
00:11:04.530,-,,False
00:11:37.029,F,,False
00:12:10.796,-,,False
00:13:13.292,-,,False
00:14:15.788,-,,False
00:14:47.019,-,,False
00:15:17.016,-,,False
00:15:45.511,-,,False
00:15:50.015,-,,False
00:16:50.509,-,,False
00:17:24.109,-,,False
00:18:28.273,-,,False
00:19:32.437,-,,False
00:20:05.003,F,,False
00:20:41.340,-,,False
00:21:47.005,-,,False
00:22:52.671,-,,False
00:23:26.004,F,,False
00:23:57.269,-,,False
00:24:27.499,F,,False
00:25:11.009,-,,False
00:25:52.517,F,,False
00:26:47.772,-,,False
00:27:37.022,M,,False
00:27:45.597,C,,False
00:27:47.999,C,,False
00:27:48.767,C,,False
00:27:51.936,C,,False
