"filename","seen","type label","subtype label","modifier","transcript","note"
"cpb-aacip-e649135e6ec_03549312_00000000.jpg",true,"S","H",false,"",""
"cpb-aacip-e649135e6ec_03549312_00002002.jpg",true,"S","H",false,"",""
"cpb-aacip-e649135e6ec_03549312_00004004.jpg",true,"S","H",false,"",""
"cpb-aacip-e649135e6ec_03549312_00006006.jpg",true,"S","H",false,"",""
"cpb-aacip-e649135e6ec_03549312_00008008.jpg",true,"S","H",false,"",""
"cpb-aacip-e649135e6ec_03549312_00010010.jpg",true,"S","H",false,"",""
"cpb-aacip-e649135e6ec_03549312_00012012.jpg",true,"S","H",false,"",""
"cpb-aacip-e649135e6ec_03549312_00014014.jpg",true,"","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00016016.jpg",true,"O","",true,"",""
"cpb-aacip-e649135e6ec_03549312_00018018.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00020020.jpg",true,"O","",true,"",""
"cpb-aacip-e649135e6ec_03549312_00022022.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00024024.jpg",true,"","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00026026.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00028028.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00030030.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00032032.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00034000.jpg",true,"","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00036002.jpg",true,"","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00038004.jpg",true,"","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00040006.jpg",true,"","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00042008.jpg",true,"","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00044010.jpg",true,"O","",true,"",""
"cpb-aacip-e649135e6ec_03549312_00046012.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00048014.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00050016.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00052018.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00054020.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00056022.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00058024.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00060026.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00062028.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00064030.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00066032.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00068001.jpg",true,"O","",false,"",""
"cpb-aacip-e649135e6ec_03549312_00070003.jpg",true,"O","",false,"",""
