"filename","seen","type-label","subtype-label","modifier","note-3","note-4"
"cpb-aacip-259-2b8vdt19_03729092_00034751_00034768.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00104254_00104270.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00145512_00145512.jpg",true,"I","",true,"",""
"cpb-aacip-259-2b8vdt19_03729092_00183517_00183516.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00225025_00225024.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00269002_00269002.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00306507_00306506.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00358508_00358524.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00409510_00409509.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00457758_00457757.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00506507_00506506.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00541508_00541507.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00578512_00578511.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00628028_00628027.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00677511_00677510.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00724024_00724023.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00761028_00761026.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00818018_00818017.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00873774_00873772.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00933033_00933032.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_00979513_00979511.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01025526_01025524.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01063029_01063028.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01095028_01095027.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01137529_01137536.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01214523_01214513.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01259893_01259891.jpg",true,"E","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01273640_01273639.jpg",true,"E","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01278512_01278510.jpg",true,"E","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01314765_01314780.jpg",true,"E","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01354262_01354252.jpg",true,"E","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01364755_01364763.jpg",true,"E","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01367501_01367499.jpg",true,"E","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01385018_01385016.jpg",true,"G","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01399533_01399531.jpg",true,"E","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01443276_01443275.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01490023_01490021.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01552019_01552017.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01587521_01587519.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01625025_01625023.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01663530_01663528.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01710510_01710508.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01758025_01758022.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01791275_01791289.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01831532_01831529.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01870020_01870034.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01909510_01909507.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01952269_01952283.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_01991024_01991022.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02048515_02048513.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02105005_02105002.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02143760_02143774.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02178011_02178009.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02213763_02213778.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02245512_02245509.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02284142_02284148.jpg",true,"F","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02353394_02353384.jpg",true,"G","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02401502_02401499.jpg",true,"G","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02444628_02444642.jpg",true,"G","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02527878_02527892.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02573006_02573003.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02608759_02608772.jpg",true,"F","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02648015_02648012.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02691141_02691155.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02775392_02775405.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02817518_02817514.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02861895_02861892.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02935635_02935632.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_02977010_02977007.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03023256_03023253.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03073006_03073003.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03125025_03125021.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03157274_03157287.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03219770_03219783.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03252769_03252782.jpg",true,"U","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03255022_03255018.jpg",true,"U","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03256272_03256286.jpg",true,"U","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03259775_03259789.jpg",true,"U","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03263278_03263293.jpg",true,"U","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03281515_03281511.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03307381_03307370.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03311131_03311141.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03314881_03314878.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03318631_03318648.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03322381_03322385.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03325526_03325522.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03326131_03326122.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03329881_03329893.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03333631_03333630.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03337381_03337367.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03341131_03341137.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03344881_03344874.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03348631_03348645.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03353520_03353516.jpg",true,"T","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03354896_03354884.jpg",true,"T","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03357649_03357654.jpg",true,"M","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03389773_03389786.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03451267_03451281.jpg",true,"P","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03489022_03489018.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03494769_03494757.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03497531_03497527.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03502260_03502265.jpg",true,"C","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03540507_03540503.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03609509_03609505.jpg",true,"","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03645012_03645008.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03660527_03660523.jpg",true,"E","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03675008_03675004.jpg",true,"T","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03685519_03685515.jpg",true,"I","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03701502_03701497.jpg",true,"F","",false,"",""
"cpb-aacip-259-2b8vdt19_03729092_03714014_03714010.jpg",true,"E","",false,"",""
