"filename","seen","type-label","subtype-label","modifier","note-3","note-4"
"cpb-aacip-77-13mw7kfv_01400365_00000501_00000500.jpg",true,"B","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00012638_00012645.jpg",true,"S","G",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00019019_00019019.jpg",true,"S","G",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00024900_00024891.jpg",true,"S","G",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00038005_00038004.jpg",true,"L","",true,"",""
"cpb-aacip-77-13mw7kfv_01400365_00071254_00071271.jpg",true,"M","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00074757_00074774.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00077511_00077510.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00078260_00078278.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00081763_00081748.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00085266_00085251.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00088769_00088755.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00094272_00094260.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00096530_00096529.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00097764_00097764.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00101256_00101267.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00107007_00107006.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00123524_00123523.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00131532_00131531.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00146013_00146012.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00150517_00150517.jpg",true,"F","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00154021_00154020.jpg",true,"F","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00157524_00157524.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00164031_00164030.jpg",true,"F","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00172005_00172005.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00174508_00174507.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00187020_00187020.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00218018_00218017.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00226026_00226025.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00235502_00235501.jpg",true,"F","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00256523_00256522.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00265032_00265031.jpg",true,"F","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00278011_00278011.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00299274_00299265.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00311011_00311010.jpg",true,"G","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00311770_00311778.jpg",true,"G","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00354888_00354887.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00355022_00355021.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00368635_00368634.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00384518_00384517.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00384642_00384650.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00393901_00393893.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00435502_00435501.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00476259_00476275.jpg",true,"","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00557774_00557790.jpg",true,"P","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00599032_00599031.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00617518_00617516.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00663513_00663529.jpg",true,"P","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00708169_00708174.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00715015_00715014.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00722505_00722521.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00736841_00736836.jpg",true,"E","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00796513_00796529.jpg",true,"","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00850017_00850015.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00874007_00874006.jpg",true,"F","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00906506_00906505.jpg",true,"P","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_00940007_00940005.jpg",true,"F","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01012340_01012344.jpg",true,"G","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01019019_01019018.jpg",true,"G","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01024007_01024022.jpg",true,"G","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01035674_01035667.jpg",true,"G","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01097531_01097529.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01134501_01134500.jpg",true,"P","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01202502_01202501.jpg",true,"P","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01270503_01270502.jpg",true,"P","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01307007_01307005.jpg",true,"I","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01354021_01354019.jpg",true,"R","",true,"",""
"cpb-aacip-77-13mw7kfv_01400365_01355897_01355887.jpg",true,"R","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01359650_01359658.jpg",true,"R","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01365653_01365664.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01368001_01367999.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01368897_01368900.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01372141_01372137.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01375385_01375374.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01384350_01384349.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01387019_01387018.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01387020_01387018.jpg",true,"L","",false,"",""
"cpb-aacip-77-13mw7kfv_01400365_01389688_01389688.jpg",true,"L","",false,"",""
