filename,seen,type label,subtype label,modifier,transcript,note
cpb-aacip-77-214mx491_03492889_00009009_00009009.jpg,true,S,G,true,,S: 0.48 Low confidence
cpb-aacip-77-214mx491_03492889_00018018_00018018.jpg,true,S,G,false,,M: 0.51 Sandwich; Low confidence
cpb-aacip-77-214mx491_03492889_00044511_00044511.jpg,true,L,,false,,G: 0.37 Low confidence
cpb-aacip-77-214mx491_03492889_00045512_00045512.jpg,true,L,,false,,O: 0.50 Low confidence
cpb-aacip-77-214mx491_03492889_00046013_00046046.jpg,true,L,,false,,O: 0.42 Low confidence
cpb-aacip-77-214mx491_03492889_00047014_00047047.jpg,true,L,,false,,S: 0.30 Low confidence
cpb-aacip-77-214mx491_03492889_00047514_00047514.jpg,true,L,,false,,L: 0.66 Sandwich
cpb-aacip-77-214mx491_03492889_00048015_00048048.jpg,true,L,,false,,S: 0.48 Low confidence
cpb-aacip-77-214mx491_03492889_00048515_00048515.jpg,true,L,,false,,G: 0.35 Low confidence
cpb-aacip-77-214mx491_03492889_00049016_00049049.jpg,true,L,,false,,O: 0.63 Low confidence
cpb-aacip-77-214mx491_03492889_00049516_00049516.jpg,true,L,,false,,L: 0.41 Low confidence
cpb-aacip-77-214mx491_03492889_00050017_00050050.jpg,true,L,,false,,G: 0.57 Low confidence
cpb-aacip-77-214mx491_03492889_00050517_00050517.jpg,true,L,,false,,O: 0.64 Low confidence
cpb-aacip-77-214mx491_03492889_00056023_00056056.jpg,true,E,,false,,E: 0.68 Sandwich
cpb-aacip-77-214mx491_03492889_00058025_00058058.jpg,true,E,,false,,E: 0.59 Low confidence
cpb-aacip-77-214mx491_03492889_00059526_00059526.jpg,true,E,,false,,P: 0.77 Sandwich
cpb-aacip-77-214mx491_03492889_00060027_00060060.jpg,true,E,,false,,E: 0.84 Sandwich
cpb-aacip-77-214mx491_03492889_00061528_00061528.jpg,true,E,,false,,E: 0.99 Sandwich
cpb-aacip-77-214mx491_03492889_00062029_00062062.jpg,true,E,,false,,P: 0.96 Sandwich
cpb-aacip-77-214mx491_03492889_00062529_00062529.jpg,true,E,,false,,E: 0.57 Sandwich; Low confidence
cpb-aacip-77-214mx491_03492889_00065032_00065065.jpg,true,E,,false,,P: 0.95 Sandwich
cpb-aacip-77-214mx491_03492889_00065532_00065532.jpg,true,E,,false,,E: 0.78 Sandwich
cpb-aacip-77-214mx491_03492889_00066033_00066066.jpg,true,E,,false,,P: 0.99 Sandwich
cpb-aacip-77-214mx491_03492889_00066533_00066533.jpg,true,E,,false,,E: 0.53 Low confidence
cpb-aacip-77-214mx491_03492889_00067501_00067534.jpg,true,E,,false,,N: 0.42 Sandwich; Low confidence
cpb-aacip-77-214mx491_03492889_00069503_00069536.jpg,true,,,false,,Y: 0.41 Low confidence
cpb-aacip-77-214mx491_03492889_00070003_00070003.jpg,true,,,false,,NEG: 1.00 Sandwich
cpb-aacip-77-214mx491_03492889_00070504_00070537.jpg,true,T,,false,,Y: 0.34 Low confidence
cpb-aacip-77-214mx491_03492889_00073507_00073540.jpg,true,T,,false,,O: 0.56 Low confidence
cpb-aacip-77-214mx491_03492889_00074007_00074007.jpg,true,T,,false,,M: 0.79 Low confidence
cpb-aacip-77-214mx491_03492889_00076510_00076543.jpg,true,U,,false,,Y: 0.58 Low confidence
cpb-aacip-77-214mx491_03492889_00077010_00077010.jpg,true,U,,false,,NEG: 0.46 Low confidence
cpb-aacip-77-214mx491_03492889_00085018_00085018.jpg,true,L,,false,,L: 0.99 Sandwich
cpb-aacip-77-214mx491_03492889_00085519_00085552.jpg,true,L,,false,,M: 1.00 Sandwich
cpb-aacip-77-214mx491_03492889_00086019_00086019.jpg,true,L,,false,,L: 0.83 Sandwich
cpb-aacip-77-214mx491_03492889_00087521_00087554.jpg,true,L,,true,,M: 0.62 Low confidence
cpb-aacip-77-214mx491_03492889_00088522_00088555.jpg,true,E,,false,,I: 0.17 Sandwich; Low confidence
cpb-aacip-77-214mx491_03492889_00090023_00090023.jpg,true,E,,false,,E: 0.36 Low confidence
cpb-aacip-77-214mx491_03492889_00090524_00090557.jpg,true,E,,false,,NEG: 0.25 Low confidence
cpb-aacip-77-214mx491_03492889_00096029_00096029.jpg,true,E,,false,,E: 1.00 Sandwich
cpb-aacip-77-214mx491_03492889_00096530_00096563.jpg,true,E,,false,,P: 0.90 Sandwich
cpb-aacip-77-214mx491_03492889_00098031_00098031.jpg,true,E,,false,,P: 0.70 Sandwich
cpb-aacip-77-214mx491_03492889_00098532_00098565.jpg,true,E,,false,,E: 0.94 Sandwich
cpb-aacip-77-214mx491_03492889_00099032_00099032.jpg,true,E,,false,,P: 0.74 Sandwich
cpb-aacip-77-214mx491_03492889_00099533_00099566.jpg,true,E,,false,,E: 1.00 Sandwich
cpb-aacip-77-214mx491_03492889_00100033_00100033.jpg,true,E,,false,,P: 0.80 Sandwich
cpb-aacip-77-214mx491_03492889_00100501_00100533.jpg,true,E,,false,,E: 0.98 Sandwich
cpb-aacip-77-214mx491_03492889_00101001_00101034.jpg,true,E,,false,,P: 0.72 Sandwich
cpb-aacip-77-214mx491_03492889_00102503_00102535.jpg,true,E,,false,,P: 0.90 Sandwich
cpb-aacip-77-214mx491_03492889_00103504_00103536.jpg,true,E,,false,,E: 0.51 Low confidence
cpb-aacip-77-214mx491_03492889_00107007_00107040.jpg,true,E,,false,,I: 0.20 Sandwich; Low confidence
cpb-aacip-77-214mx491_03492889_00108509_00108541.jpg,true,E,,false,,E: 0.60 Low confidence
cpb-aacip-77-214mx491_03492889_00109009_00109042.jpg,true,E,,false,,P: 1.00 Sandwich
cpb-aacip-77-214mx491_03492889_00111512_00111544.jpg,true,E,,false,,E: 0.95 Sandwich
cpb-aacip-77-214mx491_03492889_00112012_00112045.jpg,true,E,,false,,P: 1.00 Sandwich
cpb-aacip-77-214mx491_03492889_00115015_00115048.jpg,true,E,,false,,E: 0.90 Sandwich
cpb-aacip-77-214mx491_03492889_00115516_00115548.jpg,true,E,,false,,P: 1.00 Sandwich
cpb-aacip-77-214mx491_03492889_00116016_00116049.jpg,true,E,,false,,E: 0.94 Sandwich
cpb-aacip-77-214mx491_03492889_00116517_00116549.jpg,true,E,,false,,P: 0.75 Sandwich
cpb-aacip-77-214mx491_03492889_00117017_00117050.jpg,true,E,,false,,E: 0.60 Low confidence
cpb-aacip-77-214mx491_03492889_00117518_00117550.jpg,true,E,,true,,E: 0.57 Low confidence
cpb-aacip-77-214mx491_03492889_00137004_00137036.jpg,true,G,,false,,M: 0.67 Low confidence
cpb-aacip-77-214mx491_03492889_00137504_00137504.jpg,true,G,,false,,M: 0.74 Low confidence
cpb-aacip-77-214mx491_03492889_00139006_00139038.jpg,true,G,,true,,G: 0.32 Low confidence
cpb-aacip-77-214mx491_03492889_00147514_00147514.jpg,true,I,,false,,I: 0.95 Sandwich
cpb-aacip-77-214mx491_03492889_00148015_00148047.jpg,true,I,,false,,P: 0.98 Sandwich
cpb-aacip-77-214mx491_03492889_00148515_00148515.jpg,true,I,,false,,I: 0.77 Low confidence
cpb-aacip-77-214mx491_03492889_00149016_00149048.jpg,true,I,,false,,N: 0.84 Sandwich
cpb-aacip-77-214mx491_03492889_00149516_00149516.jpg,true,I,,false,,I: 0.64 Low confidence
