filename,seen,type label,subtype label,modifier,transcript,note
cpb-aacip-17-58bg87rx_01821252_00092526_00092559.jpg,true,S,,false,,S: 0.54 Low confidence
cpb-aacip-17-58bg87rx_01821252_00093527_00093560.jpg,true,S,,false,,S: 0.42 Low confidence
cpb-aacip-17-58bg87rx_01821252_00095529_00095562.jpg,true,S,,false,,G: 0.47 Sandwich; Low confidence
cpb-aacip-17-58bg87rx_01821252_00096029_00096029.jpg,true,S,,false,,S: 0.58 Low confidence
cpb-aacip-17-58bg87rx_01821252_00097531_00097564.jpg,true,S,,false,,S: 0.46 Low confidence
cpb-aacip-17-58bg87rx_01821252_00098031_00098031.jpg,true,S,,false,,G: 0.82 Sandwich
cpb-aacip-17-58bg87rx_01821252_00099533_00099566.jpg,true,S,,false,,G: 0.50 Sandwich; Low confidence
cpb-aacip-17-58bg87rx_01821252_00100501_00100533.jpg,true,S,,false,,S: 0.41 Low confidence
cpb-aacip-17-58bg87rx_01821252_00109009_00109042.jpg,true,S,,false,,S: 0.59 Low confidence
cpb-aacip-17-58bg87rx_01821252_00112012_00112045.jpg,true,S,,false,,S: 0.59 Low confidence
cpb-aacip-17-58bg87rx_01821252_00114515_00114547.jpg,true,O,,false,,L: 0.51 Low confidence
cpb-aacip-17-58bg87rx_01821252_00116517_00116549.jpg,true,O,,false,,M: 0.41 Low confidence
cpb-aacip-17-58bg87rx_01821252_00117017_00117050.jpg,true,O,,false,,NEG: 0.70 Sandwich
cpb-aacip-17-58bg87rx_01821252_00117518_00117550.jpg,true,O,,false,,M: 0.54 Low confidence
cpb-aacip-17-58bg87rx_01821252_00119520_00119552.jpg,true,O,,false,,M: 0.65 Low confidence
cpb-aacip-17-58bg87rx_01821252_00120020_00120053.jpg,true,O,,false,,L: 0.41 Low confidence
cpb-aacip-17-58bg87rx_01821252_00160027_00160059.jpg,true,P,,false,,P: 0.50 Low confidence
cpb-aacip-17-58bg87rx_01821252_00163030_00163062.jpg,true,P,,false,,NEG: 0.83 Sandwich
cpb-aacip-17-58bg87rx_01821252_00164031_00164063.jpg,true,P,,false,,NEG: 0.75 Sandwich
cpb-aacip-17-58bg87rx_01821252_00165032_00165064.jpg,true,P,,false,,NEG: 0.94 Sandwich
cpb-aacip-17-58bg87rx_01821252_00165532_00165532.jpg,true,P,,false,,P: 0.54 Low confidence
cpb-aacip-17-58bg87rx_01821252_00167000_00167000.jpg,true,P,,false,,NEG: 0.55 Sandwich
cpb-aacip-17-58bg87rx_01821252_00195529_00195562.jpg,true,M,,true,,M: 0.78 Low confidence
cpb-aacip-17-58bg87rx_01821252_00197531_00197564.jpg,true,M,,false,,M: 0.50 Low confidence
cpb-aacip-17-58bg87rx_01821252_00198532_00198565.jpg,true,M,,false,,M: 0.71 Low confidence
cpb-aacip-17-58bg87rx_01821252_00199032_00199032.jpg,true,M,,false,,M: 0.74 Low confidence
cpb-aacip-17-58bg87rx_01821252_00199533_00199566.jpg,true,M,,false,,M: 0.44 Low confidence
cpb-aacip-17-58bg87rx_01821252_00201001_00201034.jpg,true,M,,false,,F: 0.78 Sandwich
cpb-aacip-17-58bg87rx_01821252_00201502_00201534.jpg,true,M,,false,,M: 0.93 Sandwich
cpb-aacip-17-58bg87rx_01821252_00202002_00202035.jpg,true,M,,false,,F: 0.86 Sandwich
cpb-aacip-17-58bg87rx_01821252_00202503_00202535.jpg,true,M,,false,,M: 0.52 Low confidence
cpb-aacip-17-58bg87rx_01821252_00203504_00203536.jpg,true,M,,false,,F: 0.69 Sandwich
cpb-aacip-17-58bg87rx_01821252_00204505_00204537.jpg,true,M,,false,,M: 0.73 Low confidence
cpb-aacip-17-58bg87rx_01821252_00205506_00205538.jpg,true,M,,false,,F: 0.22 Sandwich; Low confidence
cpb-aacip-17-58bg87rx_01821252_00206006_00206039.jpg,true,M,,false,,M: 0.61 Low confidence
cpb-aacip-17-58bg87rx_01821252_00207508_00207540.jpg,true,M,,true,,F: 0.52 Low confidence
cpb-aacip-17-58bg87rx_01821252_00208509_00208541.jpg,true,,,false,,G: 0.46 Low confidence
cpb-aacip-17-58bg87rx_01821252_00248515_00248548.jpg,true,,,false,,P: 0.54 Low confidence
cpb-aacip-17-58bg87rx_01821252_00254521_00254554.jpg,true,,,false,,NEG: 0.77 Sandwich
cpb-aacip-17-58bg87rx_01821252_00256023_00256055.jpg,true,,,false,,NEG: 0.51 Sandwich
cpb-aacip-17-58bg87rx_01821252_00258525_00258558.jpg,true,,,false,,P: 0.53 Low confidence
cpb-aacip-17-58bg87rx_01821252_00259026_00259058.jpg,true,,,false,,P: 0.52 Low confidence
cpb-aacip-17-58bg87rx_01821252_00260027_00260059.jpg,true,,,false,,NEG: 0.52 Sandwich
cpb-aacip-17-58bg87rx_01821252_00261028_00261060.jpg,true,P,,false,,P: 0.54 Low confidence
cpb-aacip-17-58bg87rx_01821252_00286019_00286019.jpg,true,,,false,,T: 0.42 Low confidence
cpb-aacip-17-58bg87rx_01821252_00293026_00293026.jpg,true,F,,true,,F: 0.51 Low confidence
cpb-aacip-17-58bg87rx_01821252_00293527_00293559.jpg,true,F,,true,,NEG: 0.52 Sandwich
cpb-aacip-17-58bg87rx_01821252_00295028_00295028.jpg,true,F,,true,,NEG: 0.94 Sandwich
cpb-aacip-17-58bg87rx_01821252_00296029_00296029.jpg,true,F,,true,,NEG: 0.55 Sandwich
cpb-aacip-17-58bg87rx_01821252_00298532_00298564.jpg,true,F,,true,,NEG: 0.78 Sandwich
cpb-aacip-17-58bg87rx_01821252_00307508_00307540.jpg,true,F,,false,,F: 0.55 Low confidence
cpb-aacip-17-58bg87rx_01821252_00308008_00308041.jpg,true,F,,false,,NEG: 0.53 Sandwich
cpb-aacip-17-58bg87rx_01821252_00318519_00318551.jpg,true,P,,false,,NEG: 0.57 Sandwich
cpb-aacip-17-58bg87rx_01821252_00320020_00320053.jpg,true,P,,false,,P: 0.52 Low confidence
cpb-aacip-17-58bg87rx_01821252_00320521_00320553.jpg,true,P,,false,,NEG: 0.62 Sandwich
cpb-aacip-17-58bg87rx_01821252_00321522_00321554.jpg,true,P,,false,,NEG: 0.83 Sandwich
cpb-aacip-17-58bg87rx_01821252_00326026_00326059.jpg,true,P,,false,,P: 0.54 Low confidence
