filename,seen,type label,subtype label,modifier,transcript,note
cpb-aacip-120-8279d01c_03445341_00022022_00022022.jpg,true,O,,false,,G: 0.39 Low confidence
cpb-aacip-120-8279d01c_03445341_00022523_00022555.jpg,true,O,,false,,O: 0.45 Low confidence
cpb-aacip-120-8279d01c_03445341_00023023_00023023.jpg,true,O,,false,,O: 0.26 Low confidence
cpb-aacip-120-8279d01c_03445341_00023524_00023556.jpg,true,O,,false,,O: 0.54 Low confidence
cpb-aacip-120-8279d01c_03445341_00024024_00024024.jpg,true,O,,false,,NEG: 0.28 Low confidence
cpb-aacip-120-8279d01c_03445341_00025526_00025558.jpg,true,O,,false,,M: 0.30 Low confidence
cpb-aacip-120-8279d01c_03445341_00029029_00029029.jpg,true,G,,false,,O: 0.42 Low confidence
cpb-aacip-120-8279d01c_03445341_00030030_00030030.jpg,true,G,,false,,G: 0.53 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00034001_00034034.jpg,true,G,,false,,O: 0.49 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00034501_00034501.jpg,true,G,,true,,S: 0.27 Low confidence
cpb-aacip-120-8279d01c_03445341_00076510_00076543.jpg,true,G,,false,,S: 0.98 Sandwich
cpb-aacip-120-8279d01c_03445341_00077010_00077010.jpg,true,G,,false,,O: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_00078011_00078011.jpg,true,G,,false,,O: 0.68 Low confidence
cpb-aacip-120-8279d01c_03445341_00079513_00079546.jpg,true,G,,false,,G: 0.44 Low confidence
cpb-aacip-120-8279d01c_03445341_00101502_00101534.jpg,true,G,,false,,M: 0.65 Low confidence
cpb-aacip-120-8279d01c_03445341_00102002_00102035.jpg,true,G,,false,,O: 0.43 Low confidence
cpb-aacip-120-8279d01c_03445341_00102503_00102535.jpg,true,G,,false,,S: 0.46 Low confidence
cpb-aacip-120-8279d01c_03445341_00103003_00103036.jpg,true,G,,false,,M: 0.42 Low confidence
cpb-aacip-120-8279d01c_03445341_00103504_00103536.jpg,true,G,,false,,O: 0.50 Low confidence
cpb-aacip-120-8279d01c_03445341_00104004_00104037.jpg,true,G,,false,,O: 0.44 Low confidence
cpb-aacip-120-8279d01c_03445341_00104505_00104537.jpg,true,G,,false,,M: 0.48 Low confidence
cpb-aacip-120-8279d01c_03445341_00108509_00108541.jpg,true,,,false,,NEG: 0.67 Sandwich
cpb-aacip-120-8279d01c_03445341_00124525_00124557.jpg,true,G,,false,,T: 0.47 Low confidence
cpb-aacip-120-8279d01c_03445341_00125025_00125058.jpg,true,G,,false,,G: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_00125526_00125558.jpg,true,G,,false,,O: 0.57 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00126026_00126059.jpg,true,G,,false,,G: 0.38 Low confidence
cpb-aacip-120-8279d01c_03445341_00151018_00151050.jpg,true,F,,false,,M: 0.54 Low confidence
cpb-aacip-120-8279d01c_03445341_00151518_00151518.jpg,true,F,,false,,NEG: 0.87 Sandwich
cpb-aacip-120-8279d01c_03445341_00152019_00152051.jpg,true,F,,false,,M: 0.61 Low confidence
cpb-aacip-120-8279d01c_03445341_00176009_00176009.jpg,true,P,,false,,NEG: 0.81 Sandwich
cpb-aacip-120-8279d01c_03445341_00178011_00178011.jpg,true,P,,false,,NEG: 0.66 Sandwich
cpb-aacip-120-8279d01c_03445341_00179513_00179546.jpg,true,P,,false,,P: 0.48 Low confidence
cpb-aacip-120-8279d01c_03445341_00183517_00183550.jpg,true,,,false,,NEG: 0.49 Low confidence
cpb-aacip-120-8279d01c_03445341_00214515_00214547.jpg,true,,,false,,M: 0.71 Low confidence
cpb-aacip-120-8279d01c_03445341_00215015_00215048.jpg,true,,,false,,G: 0.68 Sandwich
cpb-aacip-120-8279d01c_03445341_00215516_00215548.jpg,true,,,false,,M: 0.61 Low confidence
cpb-aacip-120-8279d01c_03445341_00220521_00220553.jpg,true,M,,true,,M: 0.50 Low confidence
cpb-aacip-120-8279d01c_03445341_00221021_00221054.jpg,true,M,,true,,O: 0.84 Sandwich
cpb-aacip-120-8279d01c_03445341_00227027_00227060.jpg,true,M,,false,,F: 0.58 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00229029_00229062.jpg,true,O,,false,,G: 0.56 Low confidence
cpb-aacip-120-8279d01c_03445341_00232032_00232065.jpg,true,O,,false,,F: 0.40 Low confidence
cpb-aacip-120-8279d01c_03445341_00232533_00232565.jpg,true,O,,false,,F: 0.42 Low confidence
cpb-aacip-120-8279d01c_03445341_00235002_00235034.jpg,true,O,,false,,G: 0.48 Low confidence
cpb-aacip-120-8279d01c_03445341_00235502_00235535.jpg,true,O,,false,,G: 0.57 Low confidence
cpb-aacip-120-8279d01c_03445341_00236003_00236035.jpg,true,O,,false,,M: 0.84 Sandwich
cpb-aacip-120-8279d01c_03445341_00236503_00236536.jpg,true,L,,true,,G: 0.36 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00237004_00237036.jpg,true,L,,false,,M: 0.86 Sandwich
cpb-aacip-120-8279d01c_03445341_00238505_00238538.jpg,true,L,,false,,G: 0.51 Low confidence
cpb-aacip-120-8279d01c_03445341_00239006_00239038.jpg,true,L,,false,,G: 0.54 Low confidence
cpb-aacip-120-8279d01c_03445341_00239506_00239539.jpg,true,L,,false,,G: 0.55 Low confidence
cpb-aacip-120-8279d01c_03445341_00240007_00240039.jpg,true,L,,false,,M: 0.79 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00244011_00244043.jpg,true,L,,true,,G: 0.48 Low confidence
cpb-aacip-120-8279d01c_03445341_00251518_00251551.jpg,true,L,,false,,L: 0.59 Low confidence
cpb-aacip-120-8279d01c_03445341_00253020_00253052.jpg,true,L,,false,,L: 0.54 Low confidence
cpb-aacip-120-8279d01c_03445341_00274508_00274540.jpg,true,E,,false,,E: 0.82 Sandwich
cpb-aacip-120-8279d01c_03445341_00276510_00276542.jpg,true,E,,false,,E: 0.87 Sandwich
cpb-aacip-120-8279d01c_03445341_00278011_00278011.jpg,true,E,,false,,E: 0.99 Sandwich
cpb-aacip-120-8279d01c_03445341_00290524_00290556.jpg,true,E,,false,,E: 0.80 Sandwich
cpb-aacip-120-8279d01c_03445341_00293026_00293026.jpg,true,G,,false,,G: 0.53 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00294528_00294560.jpg,true,G,,false,,F: 0.83 Sandwich
cpb-aacip-120-8279d01c_03445341_00296029_00296029.jpg,true,G,,false,,M: 0.60 Low confidence
cpb-aacip-120-8279d01c_03445341_00305005_00305038.jpg,true,E,,false,,E: 0.94 Sandwich
cpb-aacip-120-8279d01c_03445341_00308008_00308041.jpg,true,E,,false,,E: 0.99 Sandwich
cpb-aacip-120-8279d01c_03445341_00312012_00312045.jpg,true,E,,false,,E: 0.84 Sandwich
cpb-aacip-120-8279d01c_03445341_00315015_00315048.jpg,true,E,,false,,E: 0.54 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00322022_00322055.jpg,true,G,,false,,M: 0.62 Low confidence
cpb-aacip-120-8279d01c_03445341_00337504_00337537.jpg,true,,,false,,NEG: 0.33 Low confidence
cpb-aacip-120-8279d01c_03445341_00344511_00344544.jpg,true,,,false,,NEG: 0.95 Sandwich
cpb-aacip-120-8279d01c_03445341_00349016_00349048.jpg,true,,,false,,NEG: 0.83 Sandwich
cpb-aacip-120-8279d01c_03445341_00360027_00360059.jpg,true,,,false,,NEG: 0.80 Sandwich
cpb-aacip-120-8279d01c_03445341_00364031_00364063.jpg,true,G,,false,,G: 0.43 Low confidence
cpb-aacip-120-8279d01c_03445341_00366533_00366566.jpg,true,G,,false,,G: 0.41 Low confidence
cpb-aacip-120-8279d01c_03445341_00376510_00376542.jpg,true,,,false,,NEG: 0.75 Sandwich
cpb-aacip-120-8279d01c_03445341_00377511_00377543.jpg,true,,,false,,NEG: 0.98 Sandwich
cpb-aacip-120-8279d01c_03445341_00382516_00382548.jpg,true,G,,false,,M: 0.50 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00436003_00436035.jpg,true,,,false,,I: 0.73 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00437004_00437036.jpg,true,,,false,,NEG: 0.72 Sandwich
cpb-aacip-120-8279d01c_03445341_00439006_00439038.jpg,true,,,false,,NEG: 0.96 Sandwich
cpb-aacip-120-8279d01c_03445341_00439506_00439539.jpg,true,,,false,,P: 0.54 Low confidence
cpb-aacip-120-8279d01c_03445341_00454021_00454053.jpg,true,P,,false,,NEG: 0.61 Sandwich
cpb-aacip-120-8279d01c_03445341_00475509_00475541.jpg,true,,,false,,NEG: 0.61 Sandwich
cpb-aacip-120-8279d01c_03445341_00477511_00477543.jpg,true,,,false,,P: 0.42 Low confidence
cpb-aacip-120-8279d01c_03445341_00480514_00480546.jpg,true,P,,false,,NEG: 0.71 Sandwich
cpb-aacip-120-8279d01c_03445341_00504505_00504537.jpg,true,P,,false,,NEG: 0.71 Sandwich
cpb-aacip-120-8279d01c_03445341_00505506_00505538.jpg,true,,,false,,P: 0.53 Low confidence
cpb-aacip-120-8279d01c_03445341_00512012_00512044.jpg,true,,,false,,NEG: 0.54 Sandwich
cpb-aacip-120-8279d01c_03445341_00526026_00526058.jpg,true,P,,false,,NEG: 0.72 Sandwich
cpb-aacip-120-8279d01c_03445341_00528529_00528561.jpg,true,P,,false,,NEG: 0.62 Sandwich
cpb-aacip-120-8279d01c_03445341_00529530_00529562.jpg,true,,,false,,NEG: 0.73 Sandwich
cpb-aacip-120-8279d01c_03445341_00554521_00554554.jpg,true,,,false,,NEG: 0.91 Sandwich
cpb-aacip-120-8279d01c_03445341_00557524_00557557.jpg,true,,,false,,NEG: 0.97 Sandwich
cpb-aacip-120-8279d01c_03445341_00565032_00565064.jpg,true,,,false,,NEG: 0.39 Low confidence
cpb-aacip-120-8279d01c_03445341_00567501_00567533.jpg,true,,,false,,NEG: 0.71 Sandwich
cpb-aacip-120-8279d01c_03445341_00569002_00569035.jpg,true,,,false,,NEG: 0.51 Sandwich
cpb-aacip-120-8279d01c_03445341_00578512_00578544.jpg,true,,,false,,NEG: 0.72 Sandwich
cpb-aacip-120-8279d01c_03445341_00604004_00604036.jpg,true,,,false,,NEG: 0.60 Sandwich
cpb-aacip-120-8279d01c_03445341_00609009_00609041.jpg,true,,,false,,P: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_00611011_00611043.jpg,true,,,false,,P: 0.54 Low confidence
cpb-aacip-120-8279d01c_03445341_00634501_00634533.jpg,true,,,false,,NEG: 0.55 Sandwich
cpb-aacip-120-8279d01c_03445341_00636003_00636035.jpg,true,,,false,,NEG: 0.46 Low confidence
cpb-aacip-120-8279d01c_03445341_00671505_00671537.jpg,true,,,false,,NEG: 0.76 Sandwich
cpb-aacip-120-8279d01c_03445341_00676009_00676042.jpg,true,,,false,,NEG: 0.61 Sandwich
cpb-aacip-120-8279d01c_03445341_00677511_00677543.jpg,true,,,false,,NEG: 0.86 Sandwich
cpb-aacip-120-8279d01c_03445341_00683517_00683549.jpg,true,,,false,,NEG: 0.73 Sandwich
cpb-aacip-120-8279d01c_03445341_00700501_00700533.jpg,true,,,false,,NEG: 0.90 Sandwich
cpb-aacip-120-8279d01c_03445341_00712012_00712044.jpg,true,I,,true,,I: 0.62 Low confidence
cpb-aacip-120-8279d01c_03445341_00780013_00780045.jpg,true,G,,false,,M: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_00781515_00781547.jpg,true,G,,false,,F: 0.69 Sandwich
cpb-aacip-120-8279d01c_03445341_00783016_00783048.jpg,true,G,,false,,F: 0.59 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00783517_00783549.jpg,true,G,,false,,M: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_00784017_00784049.jpg,true,G,,false,,M: 0.75 Low confidence
cpb-aacip-120-8279d01c_03445341_00785519_00785551.jpg,true,G,,false,,M: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_00786019_00786051.jpg,true,G,,false,,M: 0.70 Low confidence
cpb-aacip-120-8279d01c_03445341_00835502_00835534.jpg,true,,,false,,P: 0.54 Low confidence
cpb-aacip-120-8279d01c_03445341_00836003_00836035.jpg,true,,,false,,NEG: 0.88 Sandwich
cpb-aacip-120-8279d01c_03445341_00840507_00840539.jpg,true,G,,false,,Y: 0.41 Low confidence
cpb-aacip-120-8279d01c_03445341_00841008_00841040.jpg,true,G,,false,,G: 0.49 Low confidence
cpb-aacip-120-8279d01c_03445341_00844011_00844043.jpg,true,G,,false,,Y: 0.29 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00844511_00844543.jpg,true,G,,false,,G: 0.50 Low confidence
cpb-aacip-120-8279d01c_03445341_00895529_00895561.jpg,true,,,false,,NEG: 0.86 Sandwich
cpb-aacip-120-8279d01c_03445341_00904004_00904036.jpg,true,,,false,,F: 0.59 Low confidence
cpb-aacip-120-8279d01c_03445341_00910010_00910042.jpg,true,P,,false,,NEG: 0.75 Sandwich
cpb-aacip-120-8279d01c_03445341_00916517_00916548.jpg,true,I,,false,,I: 0.73 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_00917017_00917049.jpg,true,I,,false,,P: 1.00 Sandwich
cpb-aacip-120-8279d01c_03445341_00940007_00940039.jpg,true,F,,false,,M: 0.70 Low confidence
cpb-aacip-120-8279d01c_03445341_00953520_00953552.jpg,true,F,,false,,Y: 0.89 Sandwich
cpb-aacip-120-8279d01c_03445341_00965032_00965064.jpg,true,,,false,,F: 0.55 Low confidence
cpb-aacip-120-8279d01c_03445341_00992526_00992558.jpg,true,,,false,,NEG: 1.00 Sandwich
cpb-aacip-120-8279d01c_03445341_01019019_01019051.jpg,true,P,,false,,NEG: 1.00 Sandwich
cpb-aacip-120-8279d01c_03445341_01028529_01028560.jpg,true,P,,false,,NEG: 0.55 Sandwich
cpb-aacip-120-8279d01c_03445341_01029530_01029561.jpg,true,G,,false,,F: 0.51 Low confidence
cpb-aacip-120-8279d01c_03445341_01032032_01032064.jpg,true,G,,false,,G: 0.84 Sandwich
cpb-aacip-120-8279d01c_03445341_01033500_01033532.jpg,true,G,,false,,G: 0.74 Sandwich
cpb-aacip-120-8279d01c_03445341_01059026_01059058.jpg,true,P,,false,,P: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_01065032_01065064.jpg,true,G,,false,,T: 0.60 Low confidence
cpb-aacip-120-8279d01c_03445341_01066033_01066065.jpg,true,G,,false,,F: 0.47 Low confidence
cpb-aacip-120-8279d01c_03445341_01066533_01066565.jpg,true,G,,false,,T: 0.58 Low confidence
cpb-aacip-120-8279d01c_03445341_01069002_01069034.jpg,true,P,,false,,G: 0.46 Low confidence
cpb-aacip-120-8279d01c_03445341_01094027_01094059.jpg,true,,,false,,NEG: 0.82 Sandwich
cpb-aacip-120-8279d01c_03445341_01106507_01106538.jpg,true,G,,false,,Y: 0.43 Low confidence
cpb-aacip-120-8279d01c_03445341_01107007_01107039.jpg,true,G,,false,,T: 0.59 Low confidence
cpb-aacip-120-8279d01c_03445341_01107508_01107539.jpg,true,G,,false,,G: 0.98 Sandwich
cpb-aacip-120-8279d01c_03445341_01108008_01108040.jpg,true,G,,false,,T: 0.89 Sandwich
cpb-aacip-120-8279d01c_03445341_01110010_01110042.jpg,true,G,,false,,T: 0.55 Low confidence
cpb-aacip-120-8279d01c_03445341_01110511_01110542.jpg,true,G,,false,,G: 0.56 Low confidence
cpb-aacip-120-8279d01c_03445341_01118519_01118550.jpg,true,G,,false,,I: 0.91 Sandwich
cpb-aacip-120-8279d01c_03445341_01154021_01154052.jpg,true,,,false,,NEG: 0.70 Sandwich
cpb-aacip-120-8279d01c_03445341_01165032_01165063.jpg,true,P,,false,,NEG: 0.83 Sandwich
cpb-aacip-120-8279d01c_03445341_01190524_01190556.jpg,true,P,,false,,NEG: 0.92 Sandwich
cpb-aacip-120-8279d01c_03445341_01193527_01193559.jpg,true,,,false,,NEG: 0.39 Low confidence
cpb-aacip-120-8279d01c_03445341_01197531_01197563.jpg,true,P,,false,,P: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_01198031_01198063.jpg,true,P,,false,,NEG: 0.76 Sandwich
cpb-aacip-120-8279d01c_03445341_01289523_01289554.jpg,true,G,,false,,M: 0.87 Sandwich
cpb-aacip-120-8279d01c_03445341_01290023_01290055.jpg,true,G,,false,,F: 0.55 Low confidence
cpb-aacip-120-8279d01c_03445341_01291024_01291056.jpg,true,G,,false,,M: 0.97 Sandwich
cpb-aacip-120-8279d01c_03445341_01291525_01291556.jpg,true,G,,false,,F: 1.00 Sandwich
cpb-aacip-120-8279d01c_03445341_01431532_01431563.jpg,true,,,false,,NEG: 0.98 Sandwich
cpb-aacip-120-8279d01c_03445341_01432032_01432063.jpg,true,,,false,,F: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_01433500_01433532.jpg,true,,,false,,NEG: 1.00 Sandwich
cpb-aacip-120-8279d01c_03445341_01434001_01434032.jpg,true,,,false,,F: 0.57 Low confidence
cpb-aacip-120-8279d01c_03445341_01481014_01481046.jpg,true,P,,false,,NEG: 0.49 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_01492526_01492557.jpg,true,G,,false,,Y: 0.34 Low confidence
cpb-aacip-120-8279d01c_03445341_01493026_01493058.jpg,true,G,,false,,Y: 0.43 Low confidence
cpb-aacip-120-8279d01c_03445341_01493527_01493558.jpg,true,G,,false,,I: 0.57 Low confidence
cpb-aacip-120-8279d01c_03445341_01494027_01494059.jpg,true,G,,false,,G: 0.58 Low confidence
cpb-aacip-120-8279d01c_03445341_01503003_01503034.jpg,true,,,false,,P: 0.52 Low confidence
cpb-aacip-120-8279d01c_03445341_01505506_01505537.jpg,true,P,,false,,NEG: 0.76 Sandwich
cpb-aacip-120-8279d01c_03445341_01509510_01509541.jpg,true,F,,false,,NEG: 0.44 Low confidence
cpb-aacip-120-8279d01c_03445341_01572506_01572537.jpg,true,I,,true,,C: 0.51 Low confidence
cpb-aacip-120-8279d01c_03445341_01575008_01575040.jpg,true,I,,false,,I: 0.55 Low confidence
cpb-aacip-120-8279d01c_03445341_01588021_01588053.jpg,true,,,false,,NEG: 0.57 Sandwich
cpb-aacip-120-8279d01c_03445341_01600501_01600532.jpg,true,,,false,,P: 0.54 Low confidence
cpb-aacip-120-8279d01c_03445341_01604505_01604536.jpg,true,,,false,,P: 0.50 Low confidence
cpb-aacip-120-8279d01c_03445341_01609009_01609040.jpg,true,G,,false,,C: 0.70 Low confidence
cpb-aacip-120-8279d01c_03445341_01609510_01609541.jpg,true,G,,false,,G: 0.80 Sandwich
cpb-aacip-120-8279d01c_03445341_01610511_01610542.jpg,true,G,,false,,C: 0.43 Low confidence
cpb-aacip-120-8279d01c_03445341_01629029_01629060.jpg,true,P,,false,,NEG: 0.68 Sandwich
cpb-aacip-120-8279d01c_03445341_01634001_01634032.jpg,true,P,,false,,NEG: 1.00 Sandwich
cpb-aacip-120-8279d01c_03445341_01653020_01653051.jpg,true,,,false,,P: 0.50 Low confidence
cpb-aacip-120-8279d01c_03445341_01656523_01656554.jpg,true,,,false,,P: 0.51 Low confidence
cpb-aacip-120-8279d01c_03445341_01657024_01657055.jpg,true,,,false,,P: 0.54 Low confidence
cpb-aacip-120-8279d01c_03445341_01679513_01679544.jpg,true,F,,false,,I: 0.44 Low confidence
cpb-aacip-120-8279d01c_03445341_01681014_01681046.jpg,true,F,,false,,C: 0.73 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_01682015_01682047.jpg,true,F,,false,,G: 0.93 Sandwich
cpb-aacip-120-8279d01c_03445341_01685519_01685550.jpg,true,F,,false,,R: 0.38 Low confidence
cpb-aacip-120-8279d01c_03445341_01686019_01686051.jpg,true,F,,false,,R: 0.33 Low confidence
cpb-aacip-120-8279d01c_03445341_01687020_01687052.jpg,true,F,,false,,G: 0.40 Low confidence
cpb-aacip-120-8279d01c_03445341_01687521_01687552.jpg,true,F,,false,,F: 0.37 Sandwich; Low confidence
cpb-aacip-120-8279d01c_03445341_01690023_01690055.jpg,true,F,,false,,R: 0.86 Sandwich
