"filename","seen","type-label","subtype-label","modifier","note-3","note-4"
"cpb-aacip-516-h707w6862w_01774305_00037003_00037003.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00076009_00076009.jpg",true,"M","",true,"",""
"cpb-aacip-516-h707w6862w_01774305_00080514_00080513.jpg",true,"M","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00095028_00095028.jpg",true,"M","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00127126_00127127.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00191323_00191324.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00255520_00255521.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00319717_00319719.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00383914_00383916.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00417017_00417016.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00456523_00456522.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00497531_00497530.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00530363_00530363.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00591023_00591023.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00651683_00651684.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00683517_00683516.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00723014_00723022.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00802009_00802001.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00841508_00841507.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00869002_00869001.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00913514_00913512.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_00953270_00953285.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01010010_01010009.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01066266_01066265.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01124525_01124523.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01148515_01148514.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01214514_01214513.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01273006_01273005.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01321004_01321019.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01370504_01370502.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01399032_01399030.jpg",true,"","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01449016_01449014.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01506006_01506004.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01552010_01552017.jpg",true,"F","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01640014_01640005.jpg",true,"P","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01685706_01685717.jpg",true,"C","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01688021_01688019.jpg",true,"C","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01689084_01689087.jpg",true,"C","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01692462_01692457.jpg",true,"C","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01695840_01695827.jpg",true,"C","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01735002_01734999.jpg",true,"C","",false,"",""
"cpb-aacip-516-h707w6862w_01774305_01741508_01741506.jpg",true,"L","",false,"",""
