"filename","seen","type label","subtype label","modifier","transcript","note"
"cpb-aacip-507-028pc2tp2z_03585999_00000000.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00002001.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00004003.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00006005.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00008007.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00010009.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00012011.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00014013.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00016015.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00018017.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00020019.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00022021.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00024023.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00026025.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00028027.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00030029.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00032031.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00034000.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00036002.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00038004.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00040006.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00042008.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00044010.jpg",true,"B","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00046012.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00048014.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00050016.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00052018.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00054020.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00056022.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00058024.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00060026.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00062028.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00064030.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00066032.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00068000.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00070002.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00072004.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00074006.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00076008.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00078010.jpg",true,"S","D",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00080012.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00082014.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00084016.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00086018.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00088020.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00090022.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00092024.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00094026.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00096028.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00098030.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00100032.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00102001.jpg",true,"M","",true,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00104003.jpg",true,"M","",true,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00106005.jpg",true,"M","",true,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00108007.jpg",true,"M","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00110009.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00112011.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00114013.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00116015.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00118017.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00120019.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00122021.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00124023.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00126025.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00128027.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00130029.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00132031.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00134033.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00136001.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00138003.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00140005.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00142007.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00144009.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00146011.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00148013.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00150015.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00152017.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00154019.jpg",true,"P","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00156021.jpg",true,"P","",true,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00158023.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00160025.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00162027.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00164029.jpg",true,"","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00166031.jpg",true,"L","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00168000.jpg",true,"L","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00170002.jpg",true,"L","",true,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00172004.jpg",true,"L","",false,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00174006.jpg",true,"L","",true,"",""
"cpb-aacip-507-028pc2tp2z_03585999_00176008.jpg",true,"L","",false,"",""
