at,scene-type,scene-subtype,transitional
00:00:00.500,B,,False
00:01:00.527,S,D,False
00:01:01.561,S,D,False
00:01:09.669,S,D,False
00:01:17.777,S,D,False
00:01:25.885,S,D,False
00:01:33.993,S,D,False
00:02:04.023,L,,False
00:02:10.029,-,,False
00:02:15.502,L,,False
00:02:16.503,F,,False
00:02:39.526,I,,False
00:03:14.294,P,,False
00:03:50.029,I,,False
00:04:07.513,F,,False
00:04:46.286,-,,False
00:05:27.026,I,,False
00:05:35.001,I,,False
00:06:20.012,P,,False
00:07:45.998,P,,False
00:08:32.511,I,,False
00:09:18.257,P,,False
00:10:04.003,I,,False
00:10:38.270,P,,False
00:11:12.505,I,,False
00:11:48.507,P,,False
00:12:50.503,P,,False
00:13:22.001,I,,False
00:14:19.758,P,,False
00:15:17.016,I,,False
00:15:57.656,P,,False
00:17:15.901,P,,False
00:17:57.009,I,,False
00:18:38.383,P,,False
00:19:55.127,P,,False
00:20:36.501,T,,False
00:21:39.531,I,,False
00:22:32.784,P,,False
00:23:20.031,I,,False
00:24:00.272,P,,False
00:25:14.779,-,,False
00:25:54.519,Y,,False
00:26:57.015,P,,False
00:27:59.010,I,,False
00:28:59.003,C,,False
00:29:08.012,C,,False
00:29:11.449,C,,False
00:29:14.018,C,,False
00:29:14.285,C,,False
00:29:17.122,C,,False
00:29:47.018,L,,False
