at,scene-type,scene-subtype,transitional
00:00:22.689,B,,False
00:00:22.689,B,,False
00:00:24.324,B,,False
00:00:24.324,B,,False
00:00:32.599,B,,False
00:00:32.599,B,,False
00:00:42.509,B,,False
00:00:42.509,B,,False
00:00:52.419,B,,False
00:00:52.419,B,,False
00:00:52.986,S,G,False
00:00:52.986,S,G,False
00:00:53.053,S,G,False
00:00:53.053,S,G,False
00:00:54.054,S,G,False
00:00:54.054,S,G,False
00:00:55.055,S,G,False
00:00:55.055,S,G,False
00:00:55.522,S,G,False
00:00:55.522,S,G,False
00:00:58.058,S,G,False
00:00:58.058,S,G,False
00:00:58.358,S,G,False
00:00:58.358,S,G,False
00:00:58.625,S,G,False
00:00:58.625,S,G,False
00:00:59.526,S,G,False
00:00:59.526,S,G,False
00:01:00.060,S,G,False
00:01:00.060,S,G,False
00:01:04.264,S,G,False
00:01:04.264,S,G,False
00:01:06.066,S,G,False
00:01:06.066,S,G,False
00:01:07.534,S,G,False
00:01:07.534,S,G,False
00:01:13.540,O,,False
00:01:13.540,O,,False
00:01:14.007,O,,False
00:01:14.007,O,,False
00:01:14.541,O,,False
00:01:14.541,O,,False
00:01:15.008,O,,False
00:01:15.008,O,,False
00:01:16.009,O,,False
00:01:16.009,O,,False
00:01:16.543,O,,False
00:01:16.543,O,,False
00:01:17.010,O,,False
00:01:17.010,O,,False
00:01:17.544,O,,False
00:01:17.544,O,,False
00:01:18.011,O,,False
00:01:18.011,O,,False
00:01:18.545,O,,False
00:01:18.545,O,,False
00:01:19.012,O,,False
00:01:19.012,O,,False
00:01:20.547,O,,False
00:01:20.547,O,,False
00:01:22.015,O,,False
00:01:22.015,O,,False
00:01:23.016,O,,False
00:01:23.016,O,,False
00:01:25.552,O,,False
00:01:25.552,O,,False
00:01:27.554,O,,False
00:01:27.554,O,,False
00:01:28.021,O,,False
00:01:28.021,O,,False
00:01:30.557,O,,False
00:01:30.557,O,,False
00:01:31.024,O,,False
00:01:31.024,O,,False
00:01:32.559,O,,False
00:01:32.559,O,,False
00:01:34.027,L,,False
00:01:34.027,L,,False
00:01:36.496,L,,False
00:01:36.496,L,,False
00:01:38.031,O,,False
00:01:38.031,O,,False
00:01:38.565,O,,False
00:01:38.565,O,,False
00:01:40.033,O,,False
00:01:40.033,O,,False
00:01:40.533,O,,False
00:01:40.533,O,,False
00:01:41.534,O,,True
00:01:41.534,O,,True
00:01:42.035,O,,False
00:01:42.035,O,,False
00:01:43.036,O,,False
00:01:43.036,O,,False
00:01:43.536,O,,True
00:01:43.536,O,,True
00:01:45.038,O,,False
00:01:45.038,O,,False
00:01:45.538,O,,False
00:01:45.538,O,,False
00:01:46.039,O,,False
00:01:46.039,O,,False
00:01:46.539,O,,False
00:01:46.539,O,,False
00:01:47.540,O,,True
00:01:47.540,O,,True
00:01:51.544,P,,False
00:01:51.544,P,,False
00:01:53.046,M,,False
00:01:53.046,M,,False
00:01:53.546,M,,False
00:01:53.546,M,,False
00:01:54.047,M,,False
00:01:54.047,M,,False
00:01:54.547,M,,False
00:01:54.547,M,,False
00:01:55.048,M,,False
00:01:55.048,M,,False
00:02:07.060,P,,False
00:02:07.060,P,,False
00:02:08.061,P,,False
00:02:08.061,P,,False
00:02:16.035,P,,False
00:02:16.035,P,,False
00:02:20.507,M,,True
00:02:20.507,M,,True
00:02:21.040,M,,True
00:02:21.040,M,,True
00:02:21.508,M,,True
00:02:21.508,M,,True
00:02:22.041,M,,False
00:02:22.041,M,,False
00:02:22.509,M,,False
00:02:22.509,M,,False
00:02:23.042,M,,False
00:02:23.042,M,,False
00:02:24.043,M,,False
00:02:24.043,M,,False
00:02:24.511,M,,False
00:02:24.511,M,,False
00:02:25.044,M,,False
00:02:25.044,M,,False
00:02:25.512,M,,False
00:02:25.512,M,,False
00:02:26.045,M,,False
00:02:26.045,M,,False
00:02:26.513,M,,False
00:02:26.513,M,,False
00:02:27.046,M,,False
00:02:27.046,M,,False
00:02:27.514,M,,False
