at,scene-label,scene-subtype-label,transitional
00:01:21.548,M,,False
00:01:22.015,M,,False
00:01:22.549,M,,False
00:01:23.016,M,,False
00:01:23.550,M,,False
00:01:25.018,O,,False
00:01:26.019,O,,False
00:01:28.555,L,,False
00:01:29.022,L,,False
00:01:29.556,L,,False
00:01:30.023,L,,False
00:01:30.557,L,,False
00:01:31.024,L,,False
00:01:34.561,T,,False
00:01:35.028,T,,False
00:01:35.562,T,,False
00:01:36.029,T,,False
00:01:36.563,T,,False
00:01:37.030,T,,False
00:01:45.538,T,,False
00:01:48.541,E,,False
00:01:49.009,E,,False
00:01:49.542,E,,False
00:01:50.543,E,,False
00:01:52.012,E,,False
00:01:53.013,E,,False
00:01:53.546,E,,False
00:01:55.548,E,,False
00:01:56.016,E,,False
00:01:56.549,E,,False
00:01:58.018,E,,False
00:01:59.552,E,,False
00:02:01.021,E,,False
00:02:02.022,E,,False
00:02:06.559,E,,False
00:02:07.560,E,,False
00:02:08.028,E,,False
00:02:08.561,E,,False
00:02:09.029,T,,False
00:02:09.562,T,,False
00:02:10.030,T,,False
00:02:10.563,T,,False
00:02:11.031,T,,False
00:02:11.564,T,,False
00:02:12.032,T,,False
00:02:13.500,T,,False
00:02:14.501,E,,False
00:02:17.037,T,,False
00:02:18.038,M,,False
00:02:18.505,M,,False
00:02:20.040,M,,True
00:02:20.507,M,,True
00:02:21.041,L,,True
00:02:22.042,L,,False
00:02:23.043,L,,False
00:02:23.510,L,,True
00:02:24.044,-,,False
00:02:24.511,-,,False
00:02:26.046,-,,False
00:02:26.513,-,,False
00:02:27.047,-,,False
00:02:27.514,-,,False
00:02:29.516,-,,False
00:02:31.051,-,,False
00:02:31.518,-,,False
00:02:32.052,-,,False
00:02:33.520,L,,True
00:02:34.521,L,,False
00:02:35.055,L,,False
00:02:35.522,L,,False
00:02:36.056,L,,False
00:02:36.523,L,,True
00:02:37.524,L,,False
00:02:38.058,L,,False
00:02:38.525,L,,False
00:02:39.059,L,,False
00:02:39.526,L,,False
00:02:40.060,L,,False
00:02:40.527,L,,True
00:02:41.528,L,,False
00:02:44.531,G,,False
00:02:45.532,G,,False
00:02:46.066,G,,False
00:02:47.000,G,,False
00:02:47.534,G,,False
00:02:48.001,G,,False
00:02:48.535,G,,False
00:02:49.002,G,,False
00:02:57.544,P,,False
00:02:58.011,P,,False
00:02:58.545,P,,False
00:03:03.016,P,,False
00:03:33.013,G,,False
00:03:33.546,G,,False
00:03:51.564,P,,False
00:03:54.034,-,,False
00:04:00.040,-,,False
00:04:06.513,-,,False
00:04:12.519,F,,False
00:04:22.062,-,,False
00:04:22.529,-,,False
00:04:32.539,-,,False
00:04:33.540,-,,False
00:04:38.011,-,,False
00:04:51.024,-,,False
00:04:51.558,F,,False
00:04:52.025,F,,False
00:04:52.559,F,,False
00:04:53.026,F,,False
00:04:55.562,-,,False
00:04:59.566,I,,False
00:05:00.000,I,,False
00:05:03.003,I,,True
00:05:10.543,G,,False
00:05:11.011,G,,False
00:05:11.544,G,,False
00:05:12.012,G,,False
00:05:12.545,G,,False
00:05:13.013,G,,False
00:05:13.546,G,,False
00:05:14.014,G,,False
00:05:14.547,G,,False
00:05:15.015,G,,False
00:05:15.548,G,,False
00:05:16.016,G,,False
00:05:16.549,G,,False
00:05:17.017,G,,False
00:05:17.550,G,,False
00:05:18.018,G,,False
00:05:19.552,G,,False
00:05:20.020,G,,False
00:05:20.553,G,,False
00:05:21.021,G,,False
00:05:21.554,G,,False
00:05:22.022,G,,False
00:05:22.555,G,,False
00:05:23.023,G,,False
00:05:24.557,G,,False
00:05:25.025,G,,False
00:05:25.558,G,,False
00:05:26.026,G,,False
00:05:26.559,G,,False
00:05:27.027,G,,False
00:05:28.561,G,,False
00:05:29.029,G,,False
00:05:32.032,F,,False
00:05:37.037,-,,False
00:06:19.546,T,,True
00:06:56.549,P,,False
00:06:57.550,P,,False
00:07:18.505,-,,False
00:07:19.506,-,,False
00:07:22.509,F,,False
00:07:25.512,-,,False
00:07:32.519,F,,False
00:07:33.053,F,,False
00:07:57.544,F,,False
00:07:59.546,-,,False
00:08:03.550,-,,False
00:08:05.552,-,,False
00:08:12.559,-,,False
00:08:14.561,-,,False
00:08:16.029,-,,False
00:08:16.563,-,,False
00:08:44.557,I,,False
00:08:45.558,I,,False
00:08:54.501,-,,False
00:08:55.035,-,,False
00:09:07.047,-,,False
00:09:11.051,-,,False
00:09:17.057,-,,False
00:09:30.003,-,,False
00:10:24.024,-,,False
00:10:49.516,P,,False
00:11:13.006,-,,False
00:11:14.007,G,,False
00:11:14.541,G,,False
00:11:17.544,G,,False
00:11:21.014,G,,False
00:11:22.015,G,,False
00:11:22.549,G,,False
00:11:23.016,G,,False
00:11:23.550,G,,False
00:11:24.551,G,,False
00:11:27.020,G,,False
00:11:27.554,G,,False
00:11:50.543,-,,False
00:12:26.513,-,,False
00:12:27.514,-,,False
00:12:29.049,-,,False
00:12:29.516,-,,False
00:13:01.014,F,,False
00:13:31.011,I,,False
00:13:57.037,Y,,False
00:14:00.040,Y,,False
00:14:00.507,Y,,False
00:14:07.514,-,,False
00:14:28.535,F,,False
00:14:29.536,F,,False
00:14:32.539,F,,False
00:14:33.006,F,,False
00:14:34.007,F,,False
00:14:34.541,F,,False
00:14:37.010,-,,False
00:14:37.544,P,,False
00:14:45.552,F,,False
00:14:50.023,-,,False
00:14:55.562,F,,False
00:14:59.566,F,,False
00:15:03.003,-,,False
00:15:11.011,F,,False
00:15:28.561,P,,False
00:16:04.064,F,,False
00:16:25.018,-,,False
00:17:35.522,F,,False
00:18:00.013,F,,False
00:18:01.548,F,,False
00:18:02.015,F,,False
00:18:23.003,F,,False
00:18:24.537,F,,False
00:18:25.538,F,,False
00:18:43.023,-,,False
00:19:53.026,F,,False
00:20:01.534,F,,False
00:20:18.018,-,,False
00:20:18.551,-,,False
00:20:25.025,P,,False
00:20:27.560,P,,False
00:21:58.018,F,,False
00:21:58.551,F,,False
00:22:00.020,F,,False
00:22:00.553,F,,False
00:22:01.021,F,,False
00:22:13.500,P,,False
00:22:24.511,P,,False
00:22:28.515,P,,False
00:22:36.523,P,,False
00:22:41.528,P,,False
00:22:44.064,P,,False
00:22:45.065,P,,False
00:22:46.066,P,,False
00:22:47.534,P,,False
00:22:59.546,P,,False
00:23:02.015,P,,False
00:23:03.016,P,,False
00:23:04.017,P,,False
00:23:04.551,P,,False
00:23:05.018,P,,False
00:23:07.554,P,,False
00:23:17.564,P,,False
00:23:19.566,Y,,False
00:23:21.001,Y,,False
00:23:21.534,Y,,False
00:23:22.535,Y,,False
00:23:23.003,Y,,False
00:23:24.537,Y,,False
00:23:25.538,Y,,False
00:23:26.006,Y,,False
00:23:26.539,-,,False
00:23:34.547,-,,False
00:23:56.036,P,,False
00:24:00.507,P,,False
00:24:52.025,P,,False
00:24:55.562,P,,False
00:25:37.037,G,,False
00:25:37.504,G,,False
00:25:38.038,G,,False
00:25:38.505,G,,False
00:25:39.039,G,,False
00:25:40.040,G,,False
00:25:41.041,G,,False
00:25:44.044,G,,False
00:25:54.521,-,,False
00:26:09.002,-,,False
00:26:10.537,-,,False
00:26:14.541,-,,False
