at,scene-type,scene-subtype,transitional
00:00:00.000,B,,False
00:00:02.002,B,,False
00:00:04.004,B,,False
00:00:56.022,B,,False
00:00:58.024,B,,False
00:01:00.026,S,D,False
00:01:02.028,S,D,False
00:01:04.030,S,D,False
00:01:06.032,S,D,False
00:01:08.001,S,D,False
00:01:10.003,S,D,False
00:01:12.005,-,,False
00:01:14.007,-,,False
00:01:26.019,L,,False
00:01:28.021,L,,False
00:01:30.023,L,,False
00:01:32.025,-,,False
00:01:34.027,-,,False
00:01:36.029,-,,False
00:01:38.031,-,,False
00:01:40.033,-,,False
00:01:42.001,-,,False
00:01:44.003,-,,False
00:01:46.005,-,,False
00:01:48.007,-,,False
00:01:50.009,-,,False
00:01:52.011,-,,False
00:01:54.013,-,,False
00:01:56.015,-,,False
00:01:58.017,-,,False
00:02:00.019,-,,False
00:02:02.021,-,,False
00:02:04.023,-,,False
00:02:06.025,-,,False
00:02:08.027,-,,False
00:02:10.029,M,,False
00:02:12.031,M,,False
00:02:14.000,M,,False
00:02:16.002,-,,False
00:02:18.004,-,,False
00:02:20.006,-,,False
00:02:22.008,-,,False
00:02:24.010,-,,False
00:02:26.012,-,,False
00:02:28.014,P,,False
00:02:30.016,-,,False
00:02:32.018,-,,False
00:02:34.020,-,,False
00:02:36.022,M,,False
00:02:38.024,M,,False
00:02:40.026,P,,False
00:02:42.028,P,,False
00:02:44.030,P,,False
00:02:46.032,P,,False
00:02:48.001,P,,False
00:02:50.003,P,,False
00:02:52.005,P,,False
00:02:54.007,P,,False
00:02:56.009,P,,False
00:02:58.011,P,,False
00:03:00.013,-,,False
00:03:02.015,-,,False
00:03:04.017,-,,False
00:03:06.019,-,,False
00:03:08.021,-,,False
00:03:10.023,-,,False
00:03:12.025,-,,False
00:03:14.027,-,,False
00:03:16.029,-,,False
00:03:18.031,-,,False
00:03:20.033,G,,False
00:03:22.001,G,,False
00:03:24.003,G,,False
00:03:26.005,G,,False
00:03:28.007,G,,False
00:03:30.009,-,,False
00:03:32.011,-,,False
00:03:34.013,-,,False
00:03:36.015,-,,False
00:03:38.017,-,,False
00:03:40.019,-,,False
00:03:42.021,-,,False
00:03:44.023,-,,False
00:03:46.025,-,,False
00:03:48.027,-,,False
00:03:50.029,-,,False
00:03:52.031,-,,False
00:03:54.000,-,,False
00:03:56.002,-,,False
00:12:24.009,-,,False
00:12:26.011,-,,False
00:12:28.013,-,,False
00:12:30.015,-,,False
00:12:34.019,-,,False
00:12:36.021,-,,False
00:12:58.010,-,,False
00:13:00.012,-,,False
00:13:02.014,-,,False
00:13:06.018,-,,False
00:13:08.020,-,,False
00:13:10.022,-,,False
00:13:12.024,-,,False
00:13:14.026,-,,False
00:13:16.028,-,,False
00:13:18.030,-,,False
00:13:46.025,P,,False
00:13:48.027,P,,False
00:13:50.029,P,,True
00:13:52.031,-,,False
00:13:54.033,-,,False
00:13:56.001,-,,False
00:13:58.003,P,,False
00:14:00.005,P,,False
00:14:02.007,P,,False
00:14:04.009,P,,False
00:14:06.011,P,,False
00:14:08.013,P,,False
00:14:10.015,P,,False
00:14:12.017,-,,False
00:14:14.019,-,,False
00:14:16.021,-,,False
00:14:18.023,-,,False
00:14:20.025,-,,False
00:14:22.027,-,,False
00:14:24.029,-,,False
00:14:26.031,-,,False
00:14:28.000,-,,False
00:14:30.002,-,,False
00:14:32.004,-,,False
00:14:34.006,-,,False
00:14:36.008,-,,False
00:14:38.010,-,,False
00:14:44.016,G,,False
00:14:46.018,G,,False
00:14:48.020,G,,False
00:14:50.022,G,,False
00:14:52.024,G,,False
00:14:54.026,G,,False
00:14:56.028,G,,False
00:14:58.030,G,,True
00:15:00.032,G,,False
00:15:02.001,G,,False
00:15:04.003,P,,False
00:15:06.005,P,,False
00:15:08.007,P,,False
00:15:10.009,P,,False
00:16:06.031,F,,False
00:16:08.000,F,,False
00:16:30.022,-,,False
00:16:32.024,-,,False
00:19:56.028,P,,False
00:19:58.030,P,,False
00:20:00.032,P,,False
00:20:18.016,-,,False
00:20:20.018,-,,False
00:20:22.020,-,,False
00:22:52.003,P,,False
00:22:54.005,P,,False
00:23:44.022,F,,False
00:23:46.024,F,,False
00:23:58.003,-,,False
00:24:00.005,-,,False
00:24:02.007,P,,False
00:24:04.009,P,,False
00:24:06.011,P,,False
00:24:08.013,P,,False
00:24:10.015,P,,False
00:24:12.017,P,,False
00:24:14.019,P,,False
00:24:16.021,P,,False
00:24:18.023,-,,False
00:24:20.025,-,,False
00:24:32.003,P,,False
00:26:52.010,-,,False
00:26:54.012,-,,False
00:26:56.014,-,,False
00:27:06.024,-,,False
00:27:08.026,-,,False
00:27:10.028,C,,False
00:27:12.030,C,,False
00:27:14.032,C,,False
00:27:16.001,C,,False
00:27:18.003,C,,False
00:27:20.005,C,,False
00:27:22.007,C,,False
00:27:24.009,C,,False
00:27:26.011,C,,False
00:27:28.013,C,,False
00:27:30.015,C,,False
00:27:32.017,C,,False
00:27:34.019,C,,False
00:27:36.021,C,,False
00:27:38.023,C,,False
00:27:40.025,R,,False
00:27:42.027,-,,False
00:27:44.029,G,,False
00:27:46.031,G,,False
00:27:48.033,G,,False
00:27:50.001,G,,False
