at,scene-type,scene-subtype,transitional
00:00:12.012,T,,False
00:00:40.006,F,,False
00:01:25.518,I,,False
00:02:17.036,P,,False
00:03:08.521,-,,False
00:03:42.288,E,,False
00:04:18.524,I,,False
00:04:56.029,I,,False
00:05:26.526,P,,False
00:06:27.520,P,,False
00:07:28.514,P,,False
00:08:29.542,P,,False
00:09:30.536,P,,False
00:10:31.530,P,,False
00:11:02.528,E,,False
00:11:47.540,P,,False
00:12:35.521,Y,,False
00:13:22.501,I,,False
00:13:34.513,I,,False
00:13:53.499,I,,False
00:14:51.023,P,,False
00:15:50.015,I,,False
00:16:28.287,P,,False
00:17:40.793,P,,False
00:18:19.531,-,,False
00:19:01.507,F,,False
00:19:09.014,I,,False
00:19:26.031,F,,False
00:19:54.026,I,,False
00:20:30.229,P,,False
00:21:38.597,P,,False
00:22:46.965,P,,False
00:23:55.333,P,,False
00:24:29.501,C,,False
00:24:34.506,C,,False
00:24:42.514,C,,False
00:24:47.018,R,,False
