at,scene-type,scene-subtype,transitional
00:00:37.003,P,,False
00:01:16.009,M,,True
00:01:20.513,M,,False
00:01:35.028,M,,False
00:02:07.127,P,,False
00:03:11.324,P,,False
00:04:15.521,P,,False
00:05:19.719,P,,False
00:06:23.916,-,,False
00:06:57.016,-,,False
00:07:36.522,P,,False
00:08:17.530,F,,False
00:08:50.363,-,,False
00:09:51.023,P,,False
00:10:51.684,-,,False
00:11:23.516,F,,False
00:12:03.022,-,,False
00:13:22.001,P,,False
00:14:01.507,F,,False
00:14:29.001,-,,False
00:15:13.512,-,,False
00:15:53.285,P,,False
00:16:50.009,F,,False
00:17:46.265,-,,False
00:18:44.523,F,,False
00:19:08.514,F,,False
00:20:14.513,F,,False
00:21:13.005,F,,False
00:22:01.019,-,,False
00:22:50.502,F,,False
00:23:19.030,-,,False
00:24:09.014,F,,False
00:25:06.004,F,,False
00:25:52.017,F,,False
00:27:20.005,P,,False
00:28:05.717,C,,False
00:28:08.019,C,,False
00:28:09.087,C,,False
00:28:12.457,C,,False
00:28:15.827,C,,False
00:28:54.999,C,,False
00:29:01.506,L,,False
