at,scene-type,scene-subtype,transitional
00:00:00.500,-,,False
00:00:10.510,B,,False
00:01:26.019,L,,False
00:01:37.030,L,,True
00:02:19.939,O,,False
00:02:22.509,O,,False
00:02:22.775,O,,False
00:02:25.612,O,,False
00:02:28.515,O,,False
00:02:29.883,O,,False
00:02:32.652,O,,False
00:02:39.526,M,,False
00:02:42.529,M,,False
00:02:47.500,O,,False
00:02:49.269,O,,False
00:02:52.772,O,,False
00:03:02.015,I,,False
00:03:42.088,-,,False
00:04:59.265,-,,False
00:06:16.442,-,,False
00:06:55.515,I,,False
00:07:41.527,-,,False
00:08:31.511,F,,False
00:09:08.648,-,,False
00:10:20.886,-,,False
00:11:33.125,-,,False
00:12:45.364,-,,False
00:13:21.500,T,,False
00:13:22.635,T,,False
00:13:24.870,T,,False
00:13:36.015,T,,False
00:13:37.383,T,,False
00:13:40.152,T,,False
00:14:26.999,-,,False
00:15:11.877,-,,False
00:16:40.632,-,,False
00:17:26.612,T,,False
00:17:29.815,T,,False
00:17:33.018,T,,False
00:17:33.018,T,,False
00:17:36.221,T,,False
00:17:39.425,T,,False
00:18:13.158,-,,False
00:19:17.389,P,,False
00:20:21.653,-,,False
00:21:25.884,I,,False
00:22:30.148,-,,False
00:23:34.379,P,,False
00:24:38.643,-,,False
00:25:42.874,P,,False
00:26:16.007,G,,False
00:26:35.360,C,,False
00:26:39.064,C,,False
00:26:42.734,C,,False
00:26:45.503,C,,False
00:26:46.438,C,,False
00:26:50.108,C,,False
00:26:53.812,C,,False
00:26:57.482,C,,False
00:27:01.186,C,,False
00:27:19.771,C,,False
00:27:26.511,C,,False
00:27:28.279,C,,False
00:27:36.788,C,,False
00:27:45.664,C,,False
00:27:46.998,C,,False
00:27:50.902,C,,False
00:28:03.515,L,,True
