at,scene-type,scene-subtype,transitional
00:00:03.003,G,,False
00:00:16.015,G,,False
00:01:02.529,M,,False
00:01:03.897,M,,False
00:01:06.633,M,,False
00:01:11.504,I,,False
00:01:54.013,I,,False
00:02:25.011,P,,False
00:02:56.009,I,,False
00:03:32.512,P,,False
00:04:38.511,P,,False
00:05:11.511,I,,False
00:06:08.534,P,,False
00:07:04.524,I,,False
00:07:38.090,P,,False
00:08:41.220,E,,False
00:09:44.383,P,,False
00:10:47.513,E,,False
00:11:50.643,P,,False
00:12:53.806,P,,False
00:13:56.936,P,,False
00:14:30.002,I,,False
00:15:26.258,P,,False
00:16:19.011,I,,False
00:17:04.390,P,,False
00:18:26.138,P,,False
00:19:09.014,I,,False
00:19:48.587,F,,False
00:21:01.760,F,,False
00:22:14.933,P,,False
00:22:53.505,I,,False
00:23:51.029,I,,False
00:24:24.529,I,,False
00:24:42.514,I,,False
00:25:20.886,P,,False
00:26:31.656,P,,False
00:27:08.693,M,,False
00:27:11.029,C,,False
00:27:12.030,C,,False
00:27:15.333,C,,False
00:27:20.372,C,,False
00:27:24.109,C,,False
00:27:27.846,C,,False
00:27:31.583,C,,False
00:27:35.320,C,,False
00:27:39.057,C,,False
00:27:42.794,C,,False
00:27:46.531,C,,False
00:27:50.268,C,,False
00:27:50.502,C,,False
00:27:54.005,C,,False
00:27:57.742,C,,False
00:28:01.479,C,,False
00:28:05.216,C,,False
00:28:08.953,C,,False
00:28:12.691,C,,False
00:28:16.428,C,,False
00:28:20.165,C,,False
00:28:23.902,C,,False
00:28:27.639,C,,False
00:28:32.343,R,,False
00:28:35.013,M,,False
00:28:35.013,M,,False
00:28:37.682,M,,False
