at,scene-type,scene-subtype,transitional
00:00:38.505,P,,False
00:01:20.780,P,,False
00:02:02.021,E,,False
00:02:46.266,E,,False
00:03:29.509,E,,False
00:03:43.022,E,,False
00:04:06.246,G,,False
00:04:09.682,G,,False
00:04:13.086,G,,False
00:04:16.522,G,,False
00:04:16.522,G,,False
00:04:19.959,G,,False
00:04:23.396,G,,False
00:04:26.833,G,,False
00:04:30.270,G,,False
00:04:45.251,F,,False
00:05:08.007,F,,False
00:05:08.775,F,,False
00:05:43.509,F,,False
00:05:58.658,-,,False
00:06:06.532,F,,False
00:06:08.901,F,,False
00:06:49.275,P,,False
00:07:25.511,I,,False
00:08:18.531,P,,False
00:09:11.017,I,,False
00:09:48.020,P,,False
00:10:24.523,I,,False
00:11:05.698,P,,False
00:12:22.041,P,,False
00:13:38.350,P,,False
00:14:19.024,I,,False
00:15:06.005,I,,False
00:15:48.514,I,,False
00:16:39.031,I,,False
00:17:11.830,P,,False
00:18:14.460,-,,False
00:19:17.089,P,,False
00:20:19.718,P,,False
00:20:54.019,I,,False
00:21:27.519,E,,False
00:22:02.521,I,,False
00:22:40.292,P,,False
00:23:16.528,I,,False
00:23:52.397,P,,False
00:24:57.162,-,,False
00:26:01.893,P,,False
00:27:06.658,F,,False
00:27:43.528,I,,False
00:28:19.030,P,,False
00:28:53.031,C,,False
