at,scene-label,scene-subtype-label,transitional
00:00:04.504,B,,False
00:00:33.666,S,D,False
00:00:40.907,S,D,False
00:00:41.007,S,D,False
00:01:30.523,F,,False
00:01:48.508,-,,False
00:02:26.513,M,,False
00:03:19.532,F,,False
00:03:58.004,F,,False
00:04:52.025,-,,False
00:05:45.011,I,,False
00:06:29.522,-,,False
00:07:09.028,F,,False
00:07:24.010,F,,False
00:08:26.005,F,,False
00:09:08.014,I,,False
00:09:25.531,F,,False
00:09:52.024,T,,False
00:10:25.024,F,,False
00:10:50.516,F,,False
00:10:59.525,F,,False
00:11:46.772,-,,False
00:12:34.520,-,,False
00:13:21.033,-,,False
00:14:11.517,F,,False
00:14:50.789,-,,False
00:15:29.028,F,,False
00:16:17.509,I,,False
00:16:51.010,I,,False
00:17:44.029,P,,False
00:18:32.010,-,,False
00:19:05.010,I,,False
00:19:19.525,F,,False
00:19:34.506,F,,False
00:20:45.010,F,,False
00:21:24.016,F,,False
00:21:43.502,I,,False
00:22:18.770,P,,False
00:23:28.273,-,,False
00:24:07.012,F,,False
00:24:11.516,F,,False
00:24:23.528,F,,False
00:25:09.007,I,,False
00:25:22.521,F,,False
00:25:46.011,T,,False
00:26:24.783,P,,False
00:27:06.024,I,,False
00:27:23.008,F,,False
00:27:31.016,F,,False
00:28:26.504,F,,False
00:28:42.520,F,,False
00:28:59.003,F,,False
00:29:03.007,I,,False
00:29:15.520,F,,False
00:29:26.030,F,,False
00:30:07.505,F,,False
00:31:05.029,-,,False
00:32:07.525,F,,True
00:32:39.023,F,,False
00:32:49.500,I,,False
00:33:05.016,F,,False
00:33:20.031,F,,False
00:33:26.004,-,,False
00:33:32.510,F,,False
00:33:55.500,F,,False
00:34:11.015,I,,False
00:34:44.382,P,,False
00:35:46.144,P,,False
00:36:22.013,I,,False
00:36:28.519,P,,False
00:37:02.353,-,,False
00:38:09.020,-,,False
00:39:15.686,-,,False
00:39:51.021,P,,False
00:40:49.280,P,,False
00:41:57.515,F,,False
00:42:10.027,F,,False
00:42:24.508,I,,False
00:43:03.514,F,,False
00:43:26.503,F,,False
00:43:28.138,F,,False
00:43:31.375,F,,False
00:43:53.497,I,,False
00:44:25.529,F,,False
00:44:40.010,I,,False
00:45:34.498,I,,False
00:46:10.501,P,,False
00:46:45.502,I,,False
00:47:22.005,I,,False
00:47:33.016,I,,False
00:47:51.001,F,,False
00:48:12.522,I,,True
00:48:18.028,F,,False
00:48:57.000,I,,False
00:49:12.015,I,,True
00:49:40.010,I,,False
00:50:18.181,-,,False
00:51:25.515,-,,False
00:52:32.849,-,,False
00:53:11.021,I,,False
00:53:41.017,F,,False
00:54:25.762,-,,False
00:55:07.003,I,,False
00:55:11.007,P,,False
00:55:43.273,P,,False
00:56:45.769,-,,False
00:57:48.264,P,,False
00:58:21.397,C,,False
00:58:23.500,C,,False
00:58:25.168,C,,False
00:58:28.905,C,,False
00:58:32.642,C,,False
00:59:05.008,G,,False
