at,scene-type,scene-subtype,transitional
00:00:02.001,B,,False
00:01:08.001,S,G,False
00:01:43.503,-,,False
00:02:12.532,O,,False
00:03:14.527,I,,False
00:03:53.099,P,,False
00:05:08.274,Y,,False
00:06:23.449,-,,False
00:07:05.024,Y,,False
00:07:41.260,P,,False
00:08:51.764,-,,False
00:09:27.500,Y,,False
00:09:40.012,-,,False
00:10:13.279,-,,False
00:11:18.778,P,,False
00:12:24.276,-,,False
00:13:29.742,P,,False
00:14:05.010,I,,False
00:14:41.513,-,,False
00:15:49.515,P,,False
00:16:57.516,P,,False
00:17:32.017,Y,,False
00:18:03.916,P,,False
00:19:05.711,-,,False
00:20:07.539,-,,False
00:21:09.334,-,,False
00:22:11.129,-,,False
00:22:44.029,Y,,False
00:23:23.535,-,,False
00:24:04.509,Y,,False
00:24:38.410,P,,False
00:25:43.208,P,,False
00:26:48.006,-,,False
00:27:52.804,-,,False
00:28:57.602,-,,False
00:29:36.875,C,,False
00:29:38.009,C,,False
00:29:50.655,C,,False
00:30:36.034,-,,False
