at,scene-type,scene-subtype,transitional
00:00:04.003,M,,False
00:00:47.013,F,,False
00:01:09.502,M,,False
00:01:24.517,G,,False
00:01:28.521,G,,False
00:01:35.528,M,,True
00:02:10.530,-,,False
00:02:37.023,-,,False
00:03:08.521,F,,False
00:03:12.525,G,,False
00:03:52.165,-,,False
00:05:10.410,-,,False
00:05:51.017,G,,False
00:06:22.949,-,,False
00:07:24.844,-,,False
00:08:26.706,-,,False
00:09:28.601,-,,False
00:10:04.770,G,,False
00:10:15.281,G,,False
00:10:25.791,G,,False
00:10:31.030,G,,False
00:11:06.032,-,,False
00:12:16.001,F,,False
00:12:51.003,F,,False
00:13:04.016,F,,False
00:13:35.514,-,,False
00:14:11.383,P,,False
00:15:22.154,-,,False
00:16:01.026,G,,False
00:16:40.933,-,,False
00:17:50.769,-,,False
00:19:00.606,-,,False
00:19:36.008,F,,False
00:19:39.511,F,,False
00:19:51.523,F,,False
00:20:11.009,F,,False
00:20:56.521,F,,False
00:21:04.029,F,,False
00:21:31.023,F,,False
00:21:38.530,F,,False
00:22:17.002,M,,False
00:22:26.011,F,,False
00:22:38.023,F,,False
00:22:44.029,F,,False
00:22:47.999,F,,False
00:22:58.510,F,,False
00:23:06.017,F,,False
00:23:07.018,-,,False
00:23:17.529,F,,False
00:23:24.503,F,,False
00:23:29.007,F,,False
00:23:37.015,F,,False
00:23:52.531,M,,False
00:24:34.773,-,,False
00:25:58.290,-,,False
00:26:40.999,F,,False
00:26:44.502,G,,False
00:27:03.521,G,,False
00:27:38.890,-,,False
00:28:47.659,P,,False
00:29:23.027,C,,False
00:29:26.030,C,,False
00:29:30.001,C,,False
00:29:31.870,C,,False
00:29:35.640,C,,False
00:29:43.515,R,,False
