at,scene-label,scene-subtype-label,transitional
00:00:23.523,S,D,False
00:00:45.311,P,,False
00:00:59.959,-,,False
00:01:14.574,-,,False
00:01:15.008,-,,False
00:01:29.222,F,,False
00:01:58.518,P,,False
00:02:37.524,-,,False
00:03:16.529,-,,False
00:03:51.030,-,,False
00:04:22.528,-,,False
00:05:23.289,-,,False
00:06:20.513,-,,False
00:06:56.516,-,,False
00:07:34.520,-,,False
00:08:18.030,-,,False
00:08:27.006,-,,False
00:09:03.376,-,,False
00:10:11.077,-,,False
00:11:18.778,-,,False
00:12:26.479,-,,False
00:13:34.180,-,,False
00:14:09.515,-,,False
00:14:27.499,-,,False
00:15:10.776,F,,False
00:15:57.523,C,,False
00:15:58.357,C,,False
00:16:09.034,C,,False
00:16:19.678,C,,False
00:16:26.518,G,,False
00:16:59.284,M,,False
00:17:07.026,I,,False
00:17:07.793,I,,False
00:17:32.518,G,,False
00:17:56.008,G,,False
00:18:12.524,G,,False
00:19:12.017,-,,False
