at,scene-label,scene-subtype-label,transitional
00:00:01.501,B,,False
00:01:11.504,F,,False
00:02:01.521,-,,False
00:02:49.502,F,,False
00:03:46.259,P,,False
00:04:43.016,F,,False
00:05:37.503,F,,False
00:05:38.504,F,,False
00:05:42.508,F,,False
00:05:45.011,F,,False
00:06:47.006,F,,False
00:06:59.519,F,,False
00:07:40.159,E,,False
00:08:59.405,P,,False
00:09:39.011,P,,False
00:09:59.532,F,,False
00:10:34.000,F,,False
00:11:20.880,P,,False
00:12:43.629,P,,False
00:13:25.004,P,,False
00:14:19.525,P,,False
