at,scene-type,scene-subtype,transitional
00:00:30.530,B,,False
00:00:45.378,S,D,False
00:00:54.154,S,D,False
00:00:57.524,S,D,False
00:01:06.533,G,,False
00:01:59.019,M,,False
00:02:18.004,F,,False
00:02:54.007,G,,False
00:03:42.522,I,,True
00:04:32.038,-,,False
00:05:19.019,F,,False
00:06:16.276,P,,False
00:07:15.502,Y,,False
00:07:50.003,-,,False
00:08:52.032,-,,False
00:09:54.027,-,,False
00:10:27.527,Y,,True
00:11:22.515,-,,False
00:12:18.505,Y,,False
00:13:03.750,-,,False
00:14:20.260,-,,False
00:15:36.770,-,,False
00:16:15.508,I,,False
00:16:32.025,I,,False
00:17:05.458,-,,False
00:18:07.320,-,,False
00:19:09.215,P,,False
00:20:11.077,-,,False
00:20:45.512,F,,False
00:21:18.378,Y,,False
00:22:23.076,-,,False
00:23:27.774,-,,False
00:24:32.472,-,,False
00:25:37.170,-,,False
00:26:11.204,G,,False
00:26:14.641,G,,False
00:26:18.078,G,,False
00:26:21.514,G,,False
00:26:24.951,G,,False
00:26:28.388,G,,False
00:26:31.825,G,,False
00:26:41.501,Y,,False
00:27:32.285,E,,False
00:28:18.331,C,,False
00:28:21.968,C,,False
00:28:25.572,C,,False
00:28:29.209,C,,False
00:28:32.846,C,,False
00:28:36.449,C,,False
00:28:36.516,C,,False
00:28:40.086,C,,False
00:28:43.690,C,,False
00:28:47.327,C,,False
00:28:50.964,C,,False
00:28:54.567,C,,False
00:28:58.204,R,,False
00:29:13.520,-,,False
00:29:22.028,G,,True
00:29:28.201,G,,False
00:29:30.003,G,,False
00:29:37.544,G,,False
00:29:46.853,G,,False
00:30:41.775,-,,False
