at,scene-type,scene-subtype,transitional
00:00:02.001,S,,False
00:00:02.502,S,,False
00:00:07.507,S,,False
00:00:22.022,L,,False
00:00:29.529,L,,False
00:00:41.007,I,,False
00:00:59.526,M,,True
00:01:08.501,M,,True
00:01:22.015,M,,False
00:01:27.020,I,,False
00:02:17.003,I,,False
00:02:32.519,E,,False
00:02:36.523,E,,False
00:02:52.005,E,,False
00:03:13.526,I,,False
00:03:51.030,I,,False
00:03:52.031,I,,False
00:03:54.000,I,,False
00:04:25.531,I,,False
00:05:08.007,I,,False
00:05:46.512,P,,False
00:06:28.020,I,,False
00:07:23.543,P,,False
00:08:21.000,I,,False
00:08:58.271,P,,False
00:10:09.775,P,,False
00:10:50.016,I,,False
00:11:39.031,P,,False
00:12:28.013,I,,False
00:13:04.784,P,,False
00:14:11.283,P,,False
00:14:48.020,I,,False
00:15:25.157,P,,False
00:16:34.393,P,,False
00:17:10.029,I,,False
