timestamp,total,type label,subtype label,modifier
00:01:05.065,00:59:10.580,L,,False
00:01:14.541,00:59:10.580,L,,False
00:01:15.008,00:59:10.580,L,,False
00:01:23.550,00:59:10.580,P,,False
00:01:25.018,00:59:10.580,P,,False
00:01:30.557,00:59:10.580,P,,False
00:01:43.036,00:59:10.580,P,,False
00:01:49.042,00:59:10.580,P,,False
00:02:23.510,00:59:10.580,-,,False
00:02:28.515,00:59:10.580,-,,False
00:02:33.520,00:59:10.580,-,,False
00:02:35.054,00:59:10.580,-,,False
00:02:37.056,00:59:10.580,-,,False
00:02:37.524,00:59:10.580,-,,False
00:02:48.001,00:59:10.580,-,,False
00:02:58.011,00:59:10.580,P,,False
00:03:06.019,00:59:10.580,P,,False
00:03:21.534,00:59:10.580,-,,False
00:03:22.535,00:59:10.580,M,,True
00:03:23.036,00:59:10.580,M,,False
00:03:24.037,00:59:10.580,M,,False
00:03:25.038,00:59:10.580,M,,False
00:03:25.538,00:59:10.580,M,,False
00:03:26.039,00:59:10.580,M,,False
00:03:26.539,00:59:10.580,M,,False
00:03:28.041,00:59:10.580,M,,False
00:03:28.541,00:59:10.580,M,,False
00:03:29.042,00:59:10.580,M,,False
00:03:31.544,00:59:10.580,M,,True
00:03:33.046,00:59:10.580,M,,False
00:03:35.548,00:59:10.580,M,,False
00:03:37.550,00:59:10.580,O,,True
00:03:38.051,00:59:10.580,O,,False
00:03:39.052,00:59:10.580,O,,False
00:03:49.062,00:59:10.580,P,,False
00:03:52.065,00:59:10.580,P,,False
00:03:54.534,00:59:10.580,P,,False
00:03:55.034,00:59:10.580,P,,False
00:04:06.045,00:59:10.580,P,,False
00:04:29.535,00:59:10.580,P,,False
00:04:31.004,00:59:10.580,P,,False
00:04:32.538,00:59:10.580,P,,False
00:04:34.007,00:59:10.580,P,,False
00:04:34.540,00:59:10.580,P,,False
00:04:39.545,00:59:10.580,P,,False
00:04:48.554,00:59:10.580,P,,False
00:04:53.559,00:59:10.580,P,,False
00:04:54.560,00:59:10.580,P,,False
00:04:57.563,00:59:10.580,P,,False
00:04:59.032,00:59:10.580,P,,False
00:05:00.033,00:59:10.580,P,,False
00:05:00.533,00:59:10.580,P,,False
00:05:45.545,00:59:10.580,P,,True
00:06:13.039,00:59:10.580,F,,False
00:06:15.041,00:59:10.580,F,,False
00:06:15.541,00:59:10.580,F,,False
00:06:17.543,00:59:10.580,F,,False
00:06:31.057,00:59:10.580,F,,False
00:06:31.557,00:59:10.580,F,,False
00:06:34.060,00:59:10.580,F,,False
00:06:35.061,00:59:10.580,F,,False
00:07:08.060,00:59:10.580,-,,False
00:07:08.561,00:59:10.580,-,,False
00:07:09.061,00:59:10.580,-,,False
00:07:14.534,00:59:10.580,P,,False
00:07:20.540,00:59:10.580,-,,False
00:07:27.046,00:59:10.580,N,,False
00:07:27.547,00:59:10.580,N,,False
00:07:28.047,00:59:10.580,N,,False
00:07:28.548,00:59:10.580,N,,False
00:07:29.549,00:59:10.580,N,,False
00:07:30.049,00:59:10.580,N,,False
00:07:30.550,00:59:10.580,N,,False
00:07:31.050,00:59:10.580,N,,False
00:07:31.551,00:59:10.580,N,,False
00:07:32.051,00:59:10.580,N,,False
00:07:32.552,00:59:10.580,N,,False
00:07:33.553,00:59:10.580,N,,False
00:07:34.554,00:59:10.580,N,,False
00:07:35.054,00:59:10.580,N,,False
00:07:35.555,00:59:10.580,N,,False
00:07:36.055,00:59:10.580,N,,False
00:07:36.556,00:59:10.580,N,,False
00:07:37.056,00:59:10.580,N,,False
00:07:37.557,00:59:10.580,N,,False
00:07:38.057,00:59:10.580,N,,False
00:07:38.558,00:59:10.580,N,,False
