at,scene-type,scene-subtype,transitional
00:00:41.508,G,,False
00:00:58.024,M,,False
00:01:04.030,M,,False
00:01:08.001,M,,False
00:01:43.503,I,,False
00:02:32.018,P,,False
00:03:13.026,F,,False
00:03:49.662,P,,False
00:04:58.898,P,,False
00:06:08.134,P,,False
00:07:17.370,P,,False
00:07:52.005,N,,False
00:07:57.277,N,,False
00:08:07.787,N,,False
00:08:45.025,P,,False
00:09:30.503,F,,False
00:10:09.609,-,,False
00:11:24.784,P,,False
00:12:39.959,-,,False
00:13:18.531,F,,False
00:13:53.733,-,,False
00:15:01.101,-,,False
00:16:08.435,-,,False
00:17:15.802,-,,False
00:17:53.006,F,,False
00:18:12.525,F,,False
00:18:37.017,F,,False
00:18:41.521,M,,False
00:18:43.156,M,,False
00:18:46.393,M,,False
00:19:40.513,U,,False
00:19:51.524,U,,False
00:20:02.502,U,,False
00:20:04.504,U,,False
00:20:32.032,G,,False
00:20:38.505,G,,False
00:21:06.032,U,,False
00:21:11.004,I,,False
00:21:59.652,U,,False
00:23:27.907,-,,False
00:24:15.522,I,,False
00:24:23.530,U,,False
00:25:14.514,U,,False
00:25:27.527,U,,False
00:26:07.033,-,,False
00:26:45.705,C,,False
00:26:49.142,C,,False
00:26:52.579,C,,False
00:26:56.016,C,,False
00:26:59.452,C,,False
00:27:02.889,C,,False
00:27:06.326,C,,False
00:27:10.030,R,,True
00:27:11.765,R,,False
00:27:15.268,R,,False
