at,scene-type,scene-subtype,transitional
00:00:02.001,B,,False
00:00:17.784,S,D,False
00:00:23.289,S,D,False
00:00:24.524,S,D,False
00:00:44.010,L,,False
00:01:01.027,N,,False
00:01:21.648,M,,False
00:01:26.519,E,,False
00:01:29.889,E,,True
00:01:46.506,P,,False
00:01:53.513,I,,False
00:02:33.019,I,,False
00:03:34.013,I,,False
00:03:37.517,I,,False
00:03:39.018,I,,False
00:03:42.021,I,,False
00:03:59.505,N,,False
00:04:44.017,P,,False
00:04:55.528,E,,True
00:04:59.399,E,,True
00:05:09.142,G,,False
00:05:18.518,I,,False
00:05:27.527,T,,False
00:05:29.028,T,,False
00:05:35.501,T,,False
00:06:07.500,T,,False
00:06:39.265,T,,False
00:06:48.775,T,,False
00:06:50.510,T,,False
00:07:39.392,T,,False
00:07:44.030,T,,False
00:07:47.133,T,,False
00:08:11.023,I,,False
00:08:52.031,F,,False
00:08:55.001,F,,False
00:09:06.012,G,,False
00:09:19.992,G,,False
00:10:22.521,I,,False
00:11:26.018,P,,False
00:12:27.146,E,,False
00:12:28.514,E,,False
00:12:37.389,E,,False
00:13:31.777,P,,True
00:14:26.532,I,,False
00:14:53.525,I,,False
00:15:27.726,P,,False
00:16:31.090,P,,False
00:17:34.453,P,,False
00:18:37.816,-,,False
00:19:41.213,P,,False
00:20:44.576,P,,False
00:21:47.939,-,,False
00:22:51.303,-,,False
00:23:25.504,I,,False
00:24:07.512,I,,False
00:24:38.009,I,,False
00:25:15.847,P,,False
00:26:20.512,P,,False
00:27:25.176,-,,False
00:28:00.512,I,,False
00:28:31.776,P,,False
00:29:02.507,M,,True
00:29:03.641,M,,False
00:29:05.877,M,,False
00:29:29.501,L,,False
