timestamp,total,type label,subtype label,modifier
00:00:04.537,00:30:24.255,B,,True
00:01:02.529,00:30:24.255,S,D,False
00:01:03.063,00:30:24.255,S,D,False
00:01:03.530,00:30:24.255,S,D,False
00:01:04.063,00:30:24.255,S,D,False
00:01:04.531,00:30:24.255,S,D,False
00:01:05.532,00:30:24.255,S,D,False
00:01:06.066,00:30:24.255,S,D,False
00:01:07.000,00:30:24.255,S,D,False
00:01:07.534,00:30:24.255,S,D,False
00:01:08.001,00:30:24.255,S,D,False
00:01:08.535,00:30:24.255,S,D,False
00:01:09.536,00:30:24.255,S,D,False
00:01:10.003,00:30:24.255,S,D,False
00:01:10.537,00:30:24.255,S,D,False
00:01:11.004,00:30:24.255,S,D,False
00:01:13.540,00:30:24.255,S,D,False
00:01:14.007,00:30:24.255,S,D,False
00:01:15.008,00:30:24.255,S,D,False
00:01:15.542,00:30:24.255,S,D,False
00:01:16.009,00:30:24.255,S,D,False
00:01:16.543,00:30:24.255,S,D,False
00:01:17.010,00:30:24.255,S,D,False
00:01:18.011,00:30:24.255,S,D,False
00:01:18.545,00:30:24.255,S,D,False
00:01:22.549,00:30:24.255,L,,True
00:01:25.018,00:30:24.255,L,,False
00:01:33.560,00:30:24.255,L,,False
00:01:34.027,00:30:24.255,L,,False
00:01:38.031,00:30:24.255,L,,False
00:01:39.566,00:30:24.255,-,,False
00:01:40.033,00:30:24.255,-,,False
00:01:40.533,00:30:24.255,O,,False
00:01:41.534,00:30:24.255,O,,False
00:01:42.035,00:30:24.255,O,,False
00:01:44.537,00:30:24.255,O,,False
00:01:45.038,00:30:24.255,O,,False
00:01:46.039,00:30:24.255,O,,False
00:01:48.541,00:30:24.255,O,,False
00:01:49.042,00:30:24.255,O,,False
00:01:49.542,00:30:24.255,O,,False
00:02:48.001,00:30:24.255,P,,False
00:02:49.002,00:30:24.255,P,,False
00:02:50.537,00:30:24.255,P,,False
00:02:51.004,00:30:24.255,P,,False
00:02:54.007,00:30:24.255,P,,False
00:03:18.031,00:30:24.255,M,,True
00:03:19.032,00:30:24.255,M,,True
00:03:19.566,00:30:24.255,M,,True
00:03:20.033,00:30:24.255,M,,False
00:03:21.034,00:30:24.255,M,,False
00:03:21.534,00:30:24.255,M,,False
00:03:22.035,00:30:24.255,M,,False
00:03:22.535,00:30:24.255,M,,False
00:03:23.036,00:30:24.255,M,,False
00:03:23.536,00:30:24.255,M,,False
00:03:24.037,00:30:24.255,M,,False
00:03:26.039,00:30:24.255,M,,False
00:03:26.539,00:30:24.255,M,,False
00:03:27.040,00:30:24.255,M,,False
00:03:27.540,00:30:24.255,M,,False
00:03:28.041,00:30:24.255,M,,False
00:03:28.541,00:30:24.255,M,,False
00:03:30.543,00:30:24.255,M,,False
00:03:31.044,00:30:24.255,M,,False
00:03:31.544,00:30:24.255,M,,False
00:03:32.045,00:30:24.255,M,,True
00:03:33.046,00:30:24.255,Y,,True
00:03:33.546,00:30:24.255,Y,,False
00:03:34.047,00:30:24.255,Y,,False
00:03:34.547,00:30:24.255,Y,,False
00:03:35.048,00:30:24.255,Y,,False
00:03:50.063,00:30:24.255,P,,False
00:04:01.541,00:30:24.255,F,,False
00:04:18.057,00:30:24.255,-,,False
00:04:27.000,00:30:24.255,-,,False
00:04:55.561,00:30:24.255,I,,False
00:05:00.033,00:30:24.255,I,,False
00:05:06.039,00:30:24.255,P,,False
00:05:16.049,00:30:24.255,P,,False
00:06:08.034,00:30:24.255,I,,False
00:06:34.560,00:30:24.255,-,,False
00:06:46.038,00:30:24.255,-,,False
00:06:46.539,00:30:24.255,-,,False
00:07:03.055,00:30:24.255,P,,False
00:07:08.060,00:30:24.255,P,,False
00:07:22.041,00:30:24.255,P,,False
00:07:52.538,00:30:24.255,P,,False
00:07:55.541,00:30:24.255,P,,False
00:08:02.048,00:30:24.255,P,,False
00:08:03.549,00:30:24.255,P,,False
00:08:05.551,00:30:24.255,P,,False
00:08:06.052,00:30:24.255,P,,False
00:08:09.555,00:30:24.255,-,,False
00:08:58.037,00:30:24.255,-,,False
00:09:03.543,00:30:24.255,-,,False
00:09:04.544,00:30:24.255,-,,False
00:09:05.545,00:30:24.255,-,,False
00:09:06.045,00:30:24.255,-,,False
00:09:14.053,00:30:24.255,-,,False
00:09:20.059,00:30:24.255,-,,False
00:09:22.061,00:30:24.255,-,,False
00:09:43.549,00:30:24.255,-,,False
00:09:57.063,00:30:24.255,-,,False
00:09:58.064,00:30:24.255,-,,False
00:09:58.564,00:30:24.255,-,,False
00:09:59.065,00:30:24.255,-,,False
00:10:09.542,00:30:24.255,P,,False
00:10:10.543,00:30:24.255,P,,False
00:10:17.550,00:30:24.255,-,,False
00:10:19.552,00:30:24.255,P,,False
00:10:20.052,00:30:24.255,P,,False
00:10:21.554,00:30:24.255,P,,False
00:10:27.560,00:30:24.255,P,,False
00:11:17.043,00:30:24.255,-,,False
00:11:20.546,00:30:24.255,-,,False
00:11:22.048,00:30:24.255,-,,False
00:11:23.549,00:30:24.255,-,,False
00:11:27.053,00:30:24.255,-,,False
00:11:28.554,00:30:24.255,-,,False
00:12:00.052,00:30:24.255,P,,False
00:12:03.556,00:30:24.255,P,,False
00:12:13.065,00:30:24.255,P,,False
00:12:15.034,00:30:24.255,P,,False
00:12:20.039,00:30:24.255,F,,False
00:12:21.540,00:30:24.255,F,,False
00:12:40.559,00:30:24.255,P,,False
00:12:41.560,00:30:24.255,P,,False
00:13:26.539,00:30:24.255,P,,False
00:13:50.563,00:30:24.255,P,,False
