at,scene-type,scene-subtype,transitional
00:00:04.504,S,D,False
00:00:06.506,-,,False
00:00:19.019,L,,False
00:00:59.359,M,,False
00:02:08.027,P,,False
00:03:16.696,P,,False
00:03:54.000,-,,False
00:04:09.515,P,,False
00:04:58.765,P,,False
00:05:49.515,E,,False
00:06:43.536,P,,False
00:07:45.531,I,,False
00:08:42.522,-,,False
00:09:39.011,I,,False
00:10:17.617,-,,False
00:11:22.782,-,,False
00:12:27.947,P,,False
00:13:33.112,-,,False
00:14:38.277,-,,False
00:15:43.442,-,,False
00:16:21.013,I,,False
00:17:02.221,P,,False
00:18:16.595,-,,False
00:19:30.969,P,,False
00:20:45.344,-,,False
00:21:25.017,I,,False
00:21:55.380,-,,False
00:22:56.141,-,,False
00:23:27.005,I,,False
00:24:05.010,-,,False
00:25:16.014,-,,False
00:26:27.018,P,,False
00:27:03.021,I,,False
00:27:59.511,-,,False
00:28:56.568,C,,False
00:28:59.003,C,,False
00:28:59.704,C,,False
00:29:02.807,C,,False
00:29:05.944,C,,False
00:29:14.919,C,,False
00:29:18.723,C,,False
00:29:21.025,C,,False
00:29:22.527,C,,False
00:29:26.297,C,,False
00:29:30.101,C,,False
00:29:37.509,L,,False
