at,scene-type,scene-subtype,transitional
00:00:03.003,B,,False
00:00:05.505,S,G,False
00:00:07.507,S,G,False
00:00:12.512,S,G,False
00:00:38.004,M,,True
00:00:39.139,M,,False
00:00:41.374,M,,False
00:00:44.511,O,,True
00:01:20.413,-,,False
00:02:25.211,-,,False
00:03:30.009,-,,False
00:04:34.807,P,,False
00:05:39.605,-,,False
00:06:21.013,F,,False
00:07:04.424,P,,False
00:08:07.220,E,,False
00:09:09.982,-,,False
00:10:12.778,-,,False
00:11:15.574,F,,False
00:12:18.337,-,,False
00:13:21.133,-,,False
00:13:52.531,F,,False
00:14:34.673,-,,False
00:15:52.017,P,,False
00:17:09.328,E,,False
00:17:48.500,-,,False
00:18:43.021,E,,False
00:19:19.191,-,,False
00:20:25.490,-,,False
00:21:31.790,P,,False
00:22:38.090,-,,False
00:23:44.356,-,,False
00:24:20.025,C,,False
00:24:52.824,C,,False
00:24:55.026,C,,True
00:24:56.461,C,,False
00:25:00.065,C,,False
00:25:03.702,C,,False
00:25:08.440,C,,False
00:25:11.009,C,,False
00:25:11.276,C,,False
00:25:14.112,C,,False
00:25:18.517,C,,False
00:25:21.019,C,,False
00:25:21.520,C,,False
00:25:24.523,C,,False
