at,scene-type,scene-subtype,transitional
00:00:19.500,G,,False
00:00:34.500,F,,False
00:00:50.000,F,,False
00:01:27.500,E,,False
00:01:48.500,E,,False
00:01:49.500,F,,False
00:02:04.500,F,,False
00:02:42.875,P,,False
00:03:43.583,P,,False
00:04:44.291,P,,False
00:05:45.000,P,,False
00:06:45.708,P,,False
00:07:46.416,P,,False
00:08:47.125,P,,False
00:09:47.833,P,,False
00:10:48.541,-,,False
00:11:49.250,-,,False
00:12:49.958,P,,False
00:13:50.666,-,,False
00:14:21.500,-,,False
00:15:00.500,-,,False
00:15:04.500,-,,False
00:15:36.625,P,,False
00:16:40.833,P,,False
00:17:45.041,-,,False
00:18:49.250,-,,False
00:19:53.458,P,,False
00:20:57.666,P,,False
00:22:01.875,-,,False
00:23:06.083,P,,False
00:24:10.291,-,,False
00:25:14.500,-,,False
00:26:18.708,-,,False
00:27:22.916,-,,False
00:27:55.500,F,,False
00:28:47.000,G,,False
00:29:06.000,G,,False
