at,scene-type,scene-subtype,transitional
00:00:02.001,B,,False
00:00:33.033,S,D,False
00:00:45.512,L,,False
00:00:49.015,G,,False
00:01:04.531,O,,True
00:01:05.765,O,,False
00:01:08.268,O,,False
00:01:25.518,G,,False
00:01:43.703,M,,False
00:01:55.081,M,,False
00:02:06.459,G,,False
00:02:06.526,G,,False
00:02:17.837,G,,False
00:02:35.021,F,,False
00:02:40.527,F,,False
00:02:58.011,F,,False
00:03:02.015,F,,False
00:03:07.520,F,,False
00:03:27.006,-,,False
00:04:26.032,F,,False
00:05:07.307,-,,False
00:06:17.944,-,,False
00:07:28.581,-,,False
00:08:39.218,-,,False
00:09:24.030,-,,False
00:09:57.964,G,,False
00:11:02.795,P,,False
00:12:07.626,P,,False
00:12:40.025,M,,True
00:12:46.932,M,,False
00:12:49.502,M,,False
00:12:49.769,M,,False
00:12:52.605,M,,False
00:12:56.008,M,,False
00:13:38.884,-,,False
00:14:58.631,P,,False
00:15:38.504,F,,False
00:15:43.509,F,,False
00:16:43.502,-,,False
00:17:07.026,F,,False
00:18:19.531,F,,False
00:19:10.282,-,,False
00:19:58.530,F,,False
00:20:32.130,P,,False
00:21:32.391,-,,False
00:22:03.522,-,,False
00:22:36.488,-,,False
00:23:40.385,P,,False
00:24:44.282,-,,False
00:25:48.179,-,,False
00:26:52.077,-,,False
00:27:35.020,F,,False
00:28:12.524,G,,False
00:28:19.030,C,,False
00:28:23.001,C,,True
00:28:26.504,C,,True
00:28:30.508,C,,True
00:28:35.013,C,,False
00:28:40.018,C,,False
00:28:43.021,C,,False
00:28:51.029,C,,True
00:28:54.999,C,,True
00:29:00.004,C,,False
00:29:03.508,C,,True
00:29:07.512,C,,True
00:29:11.015,R,,True
00:30:15.513,B,,False
00:30:57.522,S,D,False
00:31:12.003,L,,False
00:31:15.506,G,,False
00:31:30.021,O,,True
00:31:31.289,O,,False
00:31:33.791,O,,False
00:31:51.009,L,,False
00:32:13.031,G,,False
00:32:19.504,G,,False
00:32:22.006,G,,False
00:33:09.287,-,,False
00:33:57.001,F,,True
00:34:25.029,-,,False
00:35:01.766,-,,False
00:35:33.498,I,,False
00:36:22.780,-,,False
00:37:13.497,I,,False
00:37:55.006,-,,False
00:39:17.021,-,,False
00:40:01.499,F,,True
00:40:47.011,-,,False
00:41:31.021,-,,False
00:41:53.511,F,,False
00:42:47.998,F,,False
00:43:07.518,-,,False
00:43:51.261,-,,False
00:44:45.516,-,,False
00:44:55.693,G,,False
00:44:58.028,G,,False
00:44:59.029,G,,False
00:45:02.332,G,,False
00:45:41.605,-,,False
00:46:56.780,-,,False
00:48:11.955,-,,False
00:48:53.497,G,,False
00:48:54.898,G,,False
00:49:05.642,G,,False
00:49:48.018,-,,False
00:51:02.025,-,,False
00:51:44.000,F,,False
00:52:19.469,P,,False
00:53:29.372,P,,False
00:54:39.309,-,,False
00:55:49.212,-,,False
00:56:59.149,-,,False
00:58:09.052,-,,False
00:58:44.521,L,,False
00:58:53.496,C,,True
00:58:54.497,C,,False
00:58:56.499,C,,False
00:58:59.002,C,,True
00:59:04.007,C,,False
00:59:10.513,C,,False
00:59:12.515,C,,True
00:59:16.519,C,,True
00:59:21.024,C,,False
00:59:25.528,C,,False
00:59:28.998,C,,True
00:59:33.002,C,,True
00:59:37.507,C,,True
00:59:41.511,C,,True
00:59:45.515,R,,True
00:59:47.016,R,,False
00:59:50.019,R,,False
