at,scene-type,scene-subtype,transitional
00:00:06.006,B,,False
00:00:10.276,S,G,False
00:00:17.784,S,G,False
00:00:25.291,S,G,False
00:00:29.029,S,G,False
00:00:39.506,G,,False
00:01:11.337,M,,False
00:01:14.007,M,,True
00:01:14.007,M,,True
00:01:16.676,O,,False
00:01:51.945,P,,False
00:02:59.812,P,,False
00:04:07.714,P,,False
00:05:15.581,E,,False
00:05:52.018,I,,False
00:06:06.999,I,,False
00:06:52.512,I,,False
00:07:32.285,P,,False
00:08:13.025,I,,False
00:08:24.504,I,,False
00:08:58.504,P,,False
00:09:30.503,I,,False
00:10:13.512,P,,False
00:10:57.023,I,,False
00:11:22.515,I,,False
00:11:58.784,-,,False
00:13:09.288,-,,False
00:13:46.525,I,,False
00:14:31.270,-,,False
00:15:16.515,I,,False
00:15:57.022,P,,False
00:17:13.999,P,,False
00:17:55.507,I,,False
00:18:18.530,I,,False
00:18:57.603,P,,False
00:20:14.780,P,,False
00:21:31.957,P,,False
00:22:13.498,P,,False
00:22:53.004,P,,False
00:23:49.761,-,,False
00:24:47.018,I,,False
00:25:23.522,-,,False
00:26:35.527,P,,False
00:27:11.529,I,,False
00:27:37.022,I,,False
00:28:11.523,-,,False
00:28:46.024,I,,False
00:29:21.192,-,,False
00:30:30.528,P,,False
00:31:39.831,P,,False
00:32:16.000,I,,False
00:32:57.008,I,,False
00:33:32.276,P,,False
00:34:10.014,I,,False
00:34:43.881,P,,False
00:35:51.649,-,,False
00:36:26.017,I,,False
00:37:11.028,P,,False
00:37:55.006,I,,False
00:38:30.508,I,,False
00:38:54.999,I,,False
00:39:03.007,I,,False
00:40:03.501,I,,False
00:40:47.278,I,,False
00:41:31.522,I,,False
00:42:06.257,P,,False
00:43:11.655,P,,False
00:44:17.087,P,,False
00:45:22.519,P,,False
00:46:27.951,P,,False
00:47:33.383,P,,False
00:48:38.815,P,,False
00:49:13.016,I,,False
00:50:14.011,I,,False
00:51:00.524,I,,False
00:51:40.030,P,,False
00:52:21.505,I,,False
00:52:51.001,I,,False
00:53:04.514,I,,False
00:53:36.446,P,,False
00:54:37.340,P,,False
00:55:38.201,P,,False
00:56:39.095,P,,False
00:57:11.327,C,,False
00:57:14.931,C,,True
00:57:18.568,C,,False
00:57:22.172,C,,False
00:57:25.508,C,,False
00:57:25.775,C,,False
00:57:29.379,C,,False
00:57:33.016,C,,False
00:57:36.619,C,,False
00:57:40.223,C,,False
00:57:45.028,C,,False
00:58:04.881,G,,False
00:58:10.653,G,,False
00:58:12.021,G,,False
00:58:19.028,L,,False
