at,scene-type,scene-subtype,transitional
00:00:03.503,B,,False
00:00:16.516,G,,False
00:00:21.021,M,,True
00:00:50.517,E,,False
00:01:03.029,E,,False
00:01:06.032,E,,False
00:01:11.504,E,,False
00:01:43.770,E,,False
00:02:15.001,E,,False
00:02:24.511,Y,,False
00:02:52.505,F,,False
00:03:17.030,F,,False
00:03:44.524,I,,False
00:04:51.024,I,,False
00:05:12.512,E,,False
00:05:19.886,E,,False
00:05:23.523,E,,False
00:05:28.661,E,,False
00:06:11.537,P,,False
00:06:52.011,N,,False
00:07:00.019,F,,False
00:07:03.022,I,,False
00:07:16.002,I,,False
00:07:27.513,I,,False
00:07:45.531,N,,False
00:08:34.514,P,,False
00:08:47.527,E,,False
00:09:11.017,E,,False
00:09:26.032,E,,False
00:09:29.502,E,,False
00:09:41.013,E,,False
00:09:52.525,I,,False
00:10:02.501,Y,,False
00:10:50.516,I,,False
00:11:19.512,I,,False
00:12:23.509,G,,False
00:12:32.017,I,,False
00:13:08.521,G,,False
00:13:23.502,G,,False
00:13:53.999,T,,False
00:14:40.779,-,,False
00:15:29.528,Y,,False
00:15:58.524,I,,False
00:16:19.511,I,,False
00:17:02.521,P,,False
00:17:45.030,Y,,False
00:18:05.517,-,,False
00:18:20.999,I,,False
00:18:45.023,-,,False
00:19:35.507,E,,False
00:19:54.026,G,,False
00:20:34.333,G,,False
00:20:37.970,G,,False
00:20:41.573,G,,False
00:20:45.177,G,,False
00:20:48.780,G,,False
00:20:52.417,G,,False
00:20:52.517,G,,False
00:20:56.021,G,,False
00:20:59.625,G,,False
00:21:03.228,G,,False
00:21:06.865,G,,False
00:21:10.469,G,,False
00:21:14.072,G,,False
00:21:17.709,G,,False
00:22:03.021,E,,False
00:22:47.999,F,,False
00:23:26.004,I,,False
00:24:25.530,P,,False
00:25:23.021,I,,False
00:26:01.393,P,,False
00:27:07.158,P,,False
00:27:46.031,R,,False
00:27:57.008,T,,False
00:27:58.009,T,,False
