at,scene-type,scene-subtype,transitional
00:00:03.003,B,,False
00:00:42.509,-,,False
00:01:15.508,-,,False
00:01:47.507,-,,False
00:01:53.513,L,,False
00:02:21.007,M,,True
00:02:22.509,M,,False
00:02:25.512,M,,False
00:02:59.078,P,,False
00:04:03.209,P,,False
00:05:07.340,P,,False
00:06:11.437,-,,False
00:07:15.568,P,,False
00:08:19.699,P,,False
00:09:23.829,P,,False
00:10:27.960,P,,False
00:11:32.091,P,,False
00:12:36.188,-,,False
00:13:40.319,P,,False
00:14:44.450,P,,False
00:15:17.516,Y,,False
00:15:53.819,P,,False
00:17:04.456,P,,False
00:18:15.060,P,,False
00:19:25.697,P,,False
00:20:01.500,Y,,False
00:20:40.606,P,,False
00:21:48.774,-,,False
00:22:56.942,P,,False
00:23:31.510,Y,,False
00:24:07.078,P,,False
00:25:14.212,P,,False
00:26:21.313,P,,False
00:27:28.446,P,,False
00:28:02.013,Y,,False
00:28:35.213,P,,False
00:29:36.574,P,,False
00:30:37.936,P,,False
00:31:39.297,P,,False
00:32:40.658,P,,False
00:33:42.020,P,,False
00:34:43.381,-,,False
00:35:44.742,P,,False
00:36:46.103,P,,False
00:37:47.465,P,,False
00:38:48.793,P,,False
00:39:50.154,P,,False
00:40:51.515,P,,False
00:41:52.877,P,,False
00:42:54.238,P,,False
00:43:55.599,P,,False
00:44:56.960,P,,False
00:45:58.322,-,,False
00:46:30.020,N,,False
00:47:17.034,P,,False
00:48:39.016,P,,False
00:49:22.025,N,,False
00:50:06.503,P,,False
00:51:24.514,P,,False
00:52:07.023,N,,False
00:52:45.896,-,,False
00:53:57.634,P,,False
00:55:09.406,-,,False
00:56:21.144,P,,False
00:57:05.021,N,,False
00:57:35.885,P,,False
00:58:37.647,-,,False
00:59:10.380,M,,False
00:59:14.083,M,,False
00:59:17.787,M,,False
00:59:21.524,C,,False
00:59:25.228,C,,False
00:59:28.932,C,,False
00:59:32.502,C,,False
00:59:32.635,C,,False
00:59:36.372,C,,False
00:59:40.076,C,,False
00:59:43.780,C,,False
00:59:47.517,C,,False
00:59:51.220,C,,False
00:59:54.924,C,,False
00:59:58.628,C,,False
01:00:02.498,C,,False
01:00:03.866,C,,False
01:00:06.636,C,,False
01:00:11.307,C,,False
01:00:14.877,C,,False
01:00:17.513,C,,False
01:00:18.481,C,,False
01:00:22.051,C,,False
01:00:25.655,C,,False
01:00:29.225,C,,False
01:00:39.002,L,,False
01:01:17.507,-,,False
