at,scene-label,scene-subtype-label,transitional
00:00:02.001,-,,False
00:00:03.003,M,,True
00:00:32.532,F,,False
00:01:05.532,-,,False
00:01:22.515,G,,False
00:01:37.030,G,,False
00:02:20.507,F,,False
00:02:35.021,F,,False
00:02:56.009,F,,False
00:03:10.523,F,,True
00:03:21.000,F,,False
00:03:31.010,-,,False
00:03:38.017,F,,False
00:03:43.022,F,,False
00:03:54.500,F,,False
00:04:40.013,-,,False
00:04:54.527,F,,False
00:05:01.000,F,,False
00:05:13.012,F,,False
00:05:26.526,F,,False
00:05:34.500,F,,False
00:06:07.367,-,,False
00:07:09.128,-,,False
00:08:10.890,-,,False
00:09:12.652,-,,False
00:09:44.517,F,,False
00:10:04.003,-,,False
00:10:36.002,-,,False
00:11:11.504,F,,False
00:11:47.506,-,,False
00:12:24.510,F,,False
00:12:27.012,F,,False
00:13:02.782,P,,False
00:13:38.017,G,,False
00:14:31.503,F,,False
00:14:42.014,F,,False
00:15:22.521,G,,False
00:15:57.690,-,,False
00:17:03.022,-,,False
00:18:08.353,-,,False
00:18:42.521,-,,False
00:19:05.511,F,,False
00:19:50.255,-,,False
00:20:35.500,-,,False
00:21:21.513,-,,False
00:21:48.006,G,,False
00:21:57.015,G,,False
00:22:11.029,G,,False
00:22:20.505,F,,False
00:22:36.521,F,,False
00:22:47.499,-,,False
00:22:55.507,G,,False
00:23:05.517,M,,False
00:24:00.272,-,,False
00:24:57.028,F,,False
00:25:04.002,F,,False
00:25:46.011,F,,False
00:25:51.016,F,,False
00:26:08.500,M,,False
00:26:42.500,U,,False
00:27:32.250,-,,False
00:28:20.999,-,,False
00:28:57.502,M,,False
00:29:13.518,C,,False
00:29:18.022,C,,False
00:29:44.516,R,,False
