at,scene-type,scene-subtype,transitional
00:00:03.003,B,,False
00:00:36.169,S,D,False
00:00:44.411,S,D,False
00:00:48.515,S,D,False
00:00:56.523,L,,False
00:00:59.526,L,,True
00:01:12.505,-,,False
00:01:25.518,-,,False
00:02:05.024,G,,False
00:02:14.000,G,,False
00:02:34.521,F,,False
00:02:54.507,G,,False
00:03:34.280,-,,False
00:04:14.020,G,,False
00:04:44.017,I,,False
00:05:28.528,E,,False
00:06:02.528,P,,False
00:06:37.029,I,,False
00:07:07.527,I,,False
00:07:21.007,I,,False
00:07:58.010,E,,False
00:09:05.011,F,,False
00:10:00.499,I,,False
00:10:03.002,I,,False
00:10:06.505,F,,False
00:10:33.032,F,,False
00:10:42.008,F,,False
00:11:15.007,I,,False
00:11:21.514,F,,False
00:11:44.503,I,,False
00:11:58.517,E,,False
00:12:03.022,-,,False
00:12:32.518,F,,False
00:12:50.002,F,,False
00:13:09.522,I,,False
00:13:46.525,F,,False
00:14:09.014,F,,False
00:14:31.003,F,,False
00:15:07.273,-,,False
00:16:00.526,F,,False
00:16:08.000,F,,False
00:16:41.000,F,,False
00:17:09.528,F,,False
00:17:51.270,-,,False
00:18:32.511,G,,False
00:19:00.005,F,,False
00:19:14.019,F,,False
00:19:21.026,F,,False
00:20:14.012,I,,False
00:20:33.498,I,,False
00:21:30.522,F,,False
00:22:23.508,F,,False
00:23:19.264,P,,False
00:24:13.518,F,,False
00:24:47.519,I,,False
00:25:15.514,I,,False
00:25:53.018,F,,False
00:26:34.526,F,,False
00:26:45.003,F,,False
00:26:55.013,F,,False
00:27:05.023,F,,False
00:27:08.526,F,,False
00:27:26.511,F,,False
00:27:37.022,G,,False
00:28:06.518,F,,False
00:28:46.524,F,,False
00:29:53.525,F,,False
00:30:06.504,F,,False
00:30:51.015,I,,False
00:31:06.030,F,,False
00:31:17.508,I,,False
00:32:01.519,G,,False
00:32:46.998,F,,False
00:33:15.026,I,,False
00:33:29.507,F,,False
00:33:45.023,I,,False
00:34:30.001,F,,False
00:35:04.502,G,,False
00:35:14.011,-,,False
00:35:20.518,I,,False
00:35:56.521,F,,False
00:36:03.528,I,,False
00:36:18.009,F,,False
00:36:56.781,P,,False
00:37:35.519,F,,False
00:37:56.507,F,,False
00:38:41.519,I,,False
00:39:12.516,F,,False
00:39:40.010,F,,False
00:39:46.517,F,,False
00:40:09.507,I,,False
00:40:20.017,F,,False
00:40:27.525,F,,False
00:40:41.005,F,,False
00:41:26.283,-,,False
00:42:13.030,I,,False
00:42:45.529,I,,False
00:43:35.512,-,,False
00:44:09.513,I,,False
00:44:51.522,I,,False
00:45:03.500,F,,False
00:45:15.012,I,,False
00:45:24.021,F,,False
00:45:57.020,F,,False
00:46:21.011,I,,False
00:46:56.513,F,,False
00:47:31.515,F,,False
00:48:14.024,I,,False
00:48:15.525,I,,False
00:48:18.528,I,,False
00:48:33.510,I,,False
00:48:51.528,I,,False
00:48:53.030,I,,False
00:48:55.999,I,,False
00:49:07.010,I,,False
00:50:11.508,F,,False
00:50:20.017,F,,False
00:50:52.516,-,,False
00:51:26.516,I,,False
00:51:28.018,G,,False
00:51:33.523,F,,False
00:51:44.501,F,,False
00:51:58.014,-,,False
00:52:56.006,E,,False
00:53:05.015,F,,False
00:53:20.997,F,,False
00:53:45.021,I,,False
00:54:13.016,C,,False
00:54:18.955,C,,False
00:54:22.792,C,,False
00:54:26.663,C,,False
00:54:30.500,C,,False
00:54:34.371,C,,False
00:54:38.208,C,,False
00:54:42.078,C,,False
00:54:45.915,C,,False
00:54:49.786,C,,False
00:54:53.623,C,,False
00:54:57.494,C,,False
00:55:01.331,C,,False
00:55:05.201,C,,False
00:55:09.039,C,,False
00:55:12.909,C,,False
00:55:13.009,C,,False
00:55:16.746,C,,False
00:55:20.617,C,,False
00:55:24.454,C,,False
00:55:28.325,C,,False
00:55:32.162,C,,False
00:55:36.032,C,,False
00:55:39.903,C,,False
00:55:43.740,C,,False
00:55:47.610,C,,False
00:55:51.448,C,,False
00:55:55.318,C,,False
00:55:59.155,C,,False
00:56:03.026,C,,False
00:56:06.863,R,,False
00:56:10.734,R,,False
00:56:14.571,R,,False
00:56:20.009,L,,False
