at,scene-type,scene-subtype,transitional
00:00:23.006,B,,False
00:01:02.512,G,,False
00:01:37.514,-,,False
00:02:09.512,F,,False
00:02:45.598,-,,False
00:03:50.763,P,,False
00:04:55.928,P,,False
00:05:34.384,G,,False
00:05:42.008,G,,False
00:05:46.129,G,,False
00:06:00.893,G,,False
00:06:15.691,G,,False
00:06:19.011,G,,False
00:06:30.506,G,,False
00:06:45.304,G,,False
00:07:00.103,G,,False
00:07:56.342,Y,,False
00:07:59.011,Y,,False
00:07:59.011,Y,,False
00:08:01.681,Y,,False
00:08:53.249,-,,False
00:09:43.499,I,,True
00:09:44.867,I,,False
00:09:47.620,I,,False
00:10:42.508,I,,False
00:11:03.012,F,,False
00:11:13.506,F,,False
00:11:47.006,F,,False
00:12:32.501,-,,False
00:13:21.000,I,,False
00:13:56.952,-,,False
00:15:03.852,P,,False
00:16:10.753,P,,False
00:17:17.653,P,,False
00:18:24.553,P,,False
00:19:03.008,I,,False
00:19:56.261,-,,False
00:20:47.012,Y,,False
00:20:48.247,Y,,False
00:20:50.749,I,,False
00:21:27.502,-,,False
00:22:38.507,P,,False
00:23:14.009,F,,False
00:23:36.014,Y,,False
00:23:37.132,Y,,False
00:23:39.367,Y,,False
00:24:24.629,-,,False
00:25:52.884,P,,False
00:26:37.012,Y,,True
00:26:38.129,Y,,False
00:26:40.365,Y,,False
00:27:17.502,F,,False
00:27:58.009,F,,False
00:28:41.503,P,,False
00:29:24.512,C,,False
00:29:58.746,C,,False
00:30:07.255,L,,False
00:30:07.505,L,,False
