at,scene-type,scene-subtype,transitional
00:00:17.017,B,,False
00:01:21.881,S,D,False
00:01:31.658,S,D,False
00:01:35.028,S,D,False
00:01:49.008,L,,False
00:01:58.518,G,,False
00:02:52.505,I,,False
00:03:07.020,F,,False
00:04:06.012,P,,False
00:05:03.503,G,,True
00:05:55.521,F,,False
00:06:12.004,-,,False
00:06:51.511,I,,False
00:07:26.512,P,,False
00:08:31.511,-,,False
00:09:04.510,I,,False
00:09:14.020,I,,False
00:09:48.521,-,,False
00:10:21.520,F,,False
00:10:32.031,F,,False
00:10:38.004,I,,False
00:11:02.528,F,,False
00:11:13.005,I,,False
00:12:03.022,I,,False
00:12:44.263,-,,False
00:13:25.504,I,,False
00:13:53.499,I,,False
00:14:38.510,-,,False
00:15:21.520,U,,False
00:15:28.527,U,,False
00:16:12.905,-,,False
00:17:36.655,L,,False
00:18:20.999,I,,False
00:18:41.520,I,,False
00:19:20.592,-,,False
00:20:36.768,P,,False
00:21:52.944,P,,False
00:22:31.516,I,,False
00:22:54.005,I,,False
00:23:29.775,-,,False
00:24:17.022,G,,False
00:24:58.763,P,,False
00:25:41.006,I,,False
00:26:05.530,F,,False
00:26:11.503,I,,False
00:26:55.013,I,,False
00:27:53.004,I,,False
00:28:20.031,F,,False
00:29:26.030,I,,False
00:29:47.519,F,,False
00:29:52.524,F,,False
00:30:20.518,F,,False
00:30:29.027,F,,False
00:30:57.522,F,,False
00:31:13.004,I,,False
00:31:54.012,I,,False
00:32:36.020,I,,False
00:32:52.503,G,,False
00:33:17.028,-,,False
00:33:30.008,-,,False
00:34:23.761,-,,False
00:35:17.515,F,,False
00:35:32.530,I,,False
00:35:57.021,F,,False
00:36:23.514,F,,False
00:36:30.021,I,,False
00:36:58.516,I,,False
00:37:31.515,F,,False
00:38:10.521,I,,False
00:38:46.791,-,,False
00:39:22.526,F,,False
00:39:26.997,F,,False
00:39:33.003,F,,False
00:40:33.998,I,,False
00:41:05.262,-,,False
00:41:38.529,I,,False
00:42:25.276,-,,False
00:43:11.021,I,,False
00:43:41.518,F,,False
00:44:18.022,I,,False
00:44:48.886,P,,False
00:45:50.647,-,,False
00:46:23.113,T,,False
00:46:25.516,T,,False
00:46:26.283,T,,False
00:46:29.453,T,,False
00:46:34.525,N,,False
00:46:51.375,U,,False
00:46:58.515,U,,False
00:47:00.150,U,,False
00:47:39.022,-,,False
00:48:06.016,G,,True
00:48:31.508,I,,False
00:49:30.500,I,,False
00:49:56.526,I,,False
00:50:31.028,-,,False
00:51:05.028,I,,False
00:51:30.520,I,,False
00:51:51.508,G,,False
00:52:09.025,I,,False
00:52:46.029,-,,False
00:53:26.503,I,,False
00:54:00.937,F,,False
00:55:03.833,P,,False
00:56:06.696,P,,False
00:57:09.592,P,,False
00:57:43.026,F,,False
00:57:59.509,C,,False
00:58:06.216,C,,False
00:58:09.619,C,,False
00:58:12.522,C,,False
00:58:13.022,C,,False
00:58:16.392,C,,False
00:58:19.796,C,,False
00:58:36.012,C,,False
00:58:41.518,C,,False
00:58:48.024,C,,False
00:59:00.003,R,,False
00:59:06.009,G,,False
00:59:14.017,L,,False
00:59:14.884,T,,True
00:59:25.628,G,,False
00:59:36.005,L,,False
