at,scene-type,scene-subtype,transitional
00:00:14.014,S,H,False
00:00:27.027,F,,False
00:01:30.023,-,,False
00:02:30.016,M,,True
00:02:46.032,O,,True
00:02:47.534,O,,True
00:02:50.503,O,,True
00:03:29.776,P,,False
00:04:08.514,P,,False
00:04:40.680,P,,False
00:05:44.010,P,,False
00:06:47.340,-,,False
00:07:20.506,F,,False
00:07:51.771,-,,False
00:08:52.298,P,,False
00:09:52.825,-,,False
00:10:53.352,-,,False
00:11:53.879,P,,False
00:12:54.406,P,,False
00:13:54.934,-,,False
00:14:55.461,P,,False
00:15:55.955,P,,False
00:16:56.482,-,,False
00:17:57.009,P,,False
00:18:57.536,P,,False
00:19:58.063,F,,False
00:20:58.590,-,,False
00:21:59.117,P,,False
00:22:59.644,-,,False
00:24:00.172,P,,False
00:25:00.699,-,,False
00:26:01.226,P,,False
00:27:01.753,P,,False
00:27:37.022,F,,False
00:27:47.499,C,,False
00:27:54.005,C,,False
00:27:55.006,C,,False
00:27:57.008,C,,False
00:28:01.513,C,,False
00:28:10.355,C,,False
00:28:13.024,C,,False
00:28:13.024,C,,False
00:28:15.694,C,,False
00:28:19.531,C,,False
00:28:27.005,C,,False
00:28:33.511,C,,False
00:28:34.646,C,,False
00:28:36.881,C,,False
00:28:41.019,C,,False
00:28:42.520,C,,False
00:28:45.523,C,,False
00:28:50.028,C,,False
00:28:51.763,C,,False
00:28:55.266,C,,False
00:29:00.004,C,,False
00:29:01.773,C,,False
00:29:05.276,C,,False
00:29:10.014,R,,False
00:29:11.382,R,,False
00:29:14.152,R,,False
00:29:20.024,L,,False
00:29:57.796,-,,False
