at,scene-type,scene-subtype,transitional
00:00:08.008,B,,False
00:00:52.018,O,,False
00:00:56.523,O,,False
00:01:07.500,F,,False
00:01:59.519,F,,False
00:02:32.786,P,,False
00:03:04.517,F,,False
00:03:19.032,M,,False
00:03:27.040,M,,False
00:03:28.008,M,,False
00:03:35.015,M,,False
00:04:10.884,P,,False
00:05:14.647,-,,False
00:05:50.517,F,,False
00:06:38.031,N,,False
00:07:22.542,-,,False
00:08:48.528,P,,False
00:09:32.505,F,,False
00:09:42.515,F,,False
00:10:25.759,P,,False
00:11:09.502,F,,False
00:11:32.025,-,,False
00:12:29.282,P,,False
00:13:26.506,F,,False
00:14:09.516,F,,False
00:14:25.532,-,,False
00:15:12.278,P,,False
00:15:57.524,T,,False
00:15:59.392,T,,False
00:16:03.163,T,,False
00:16:31.024,T,,False
00:16:52.012,F,,False
00:17:26.846,-,,False
00:18:32.512,P,,False
00:19:38.178,P,,False
00:20:15.515,F,,False
00:20:52.018,F,,False
00:21:44.771,-,,False
00:22:36.022,Y,,False
00:23:10.023,P,,False
00:24:17.023,-,,False
00:24:53.526,F,,False
00:25:00.500,F,,False
00:25:06.506,-,,False
00:25:48.515,P,,False
00:26:30.023,-,,False
00:27:27.514,F,,False
00:27:38.024,F,,False
00:28:11.091,P,,False
00:29:15.221,-,,False
00:30:19.319,P,,False
00:31:23.450,P,,False
00:32:00.520,F,,False
00:32:47.767,P,,False
00:33:32.779,T,,False
00:33:36.282,T,,False
00:33:39.019,T,,False
00:33:39.753,T,,False
00:33:43.256,T,,False
00:33:46.760,T,,False
00:33:50.263,T,,False
00:33:55.335,T,,False
00:33:57.504,T,,False
00:33:59.005,T,,False
00:34:02.676,T,,False
00:34:06.012,T,,False
00:34:07.147,T,,False
00:34:09.382,T,,False
00:34:27.467,C,,False
00:34:31.338,C,,False
00:34:35.208,C,,False
00:34:37.510,C,,False
00:34:39.079,C,,False
00:34:42.982,C,,False
00:34:46.853,C,,False
00:34:50.724,C,,False
00:34:54.594,C,,False
00:35:05.505,R,,False
00:35:16.516,G,,False
00:35:46.012,L,,False
