at,scene-type,scene-subtype,transitional
00:00:09.509,L,,False
00:00:22.522,O,,False
00:00:34.501,M,,False
00:01:26.019,G,,False
00:02:29.015,-,,False
00:02:34.020,F,,False
00:03:15.361,-,,False
00:04:26.032,-,,False
00:05:36.669,-,,False
00:06:12.505,I,,False
00:06:51.010,F,,False
00:07:42.261,-,,False
00:08:31.010,T,,False
00:08:32.879,T,,False
00:08:36.649,T,,False
00:08:53.032,P,,False
00:08:53.666,P,,False
00:09:09.916,P,,False
00:09:20.526,T,,False
00:09:37.009,F,,False
00:09:43.015,F,,False
00:10:21.887,P,,True
00:11:30.656,-,,False
00:12:06.525,P,,False
00:12:38.390,-,,False
00:13:42.154,-,,False
00:14:14.019,F,,False
00:14:30.502,I,,False
00:15:18.017,-,,False
00:16:03.529,P,,False
00:17:02.021,F,,False
00:17:49.001,I,,False
00:18:07.519,E,,False
00:18:52.531,E,,False
00:19:10.015,E,,False
00:19:45.951,-,,False
00:20:46.845,-,,False
00:21:47.706,-,,False
00:22:48.600,-,,False
00:23:22.000,F,,True
00:23:41.520,I,,False
00:24:29.501,G,,False
00:24:48.520,P,,False
00:25:04.002,C,,False
00:25:10.008,C,,False
00:25:19.518,C,,False
00:25:23.021,C,,False
00:25:27.526,C,,False
00:25:32.030,C,,False
00:25:38.503,C,,False
00:25:46.011,C,,False
00:25:53.518,C,,False
00:25:56.021,C,,False
00:26:05.530,R,,False
