at,scene-type,scene-subtype,transitional
00:00:16.015,G,,True
00:01:09.002,I,,False
00:01:13.506,I,,False
00:01:30.523,E,,False
00:01:43.503,-,,False
00:01:53.012,T,,False
00:02:20.006,-,,False
00:02:29.015,I,,False
00:02:43.029,-,,False
00:03:04.017,I,,False
00:03:47.527,P,,False
00:04:29.002,F,,False
00:05:11.010,I,,False
00:06:02.528,F,,False
00:06:17.009,F,,False
00:06:19.512,F,,False
00:06:26.519,I,,False
00:07:27.513,F,,False
00:07:34.020,F,,False
00:07:58.511,F,,False
00:08:03.015,F,,False
00:08:18.030,-,,False
00:08:28.007,I,,False
00:09:18.524,P,,False
00:10:13.512,I,,False
00:11:10.770,P,,False
00:12:10.029,I,,False
00:13:00.546,P,,False
00:13:52.031,I,,False
00:14:10.015,I,,False
00:15:12.511,G,,True
00:15:17.516,I,,False
00:15:37.503,T,,False
00:16:24.783,P,,False
00:17:13.999,I,,False
00:17:50.269,-,,False
00:18:26.505,F,,False
00:19:02.374,-,,False
00:20:07.139,P,,False
00:20:40.005,E,,False
00:20:55.520,I,,True
00:21:28.787,-,,False
00:22:02.521,I,,False
00:22:54.539,P,,False
00:23:47.025,I,,False
00:24:05.510,G,,False
00:24:16.021,F,,False
00:24:20.025,I,,False
00:24:53.158,P,,False
00:25:53.385,P,,False
00:26:26.017,I,,False
00:27:01.686,P,,False
00:28:11.022,P,,False
00:29:20.358,P,,False
00:30:00.031,C,,False
00:30:10.008,C,,False
00:30:15.013,C,,False
00:30:16.014,C,,False
00:30:24.522,L,,True
