at,scene-label,scene-subtype-label,transitional
00:00:07.507,B,,False
00:00:36.002,S,G,False
00:01:01.027,G,,False
00:01:25.018,M,,True
00:01:51.010,I,,False
00:02:45.031,I,,False
00:03:20.266,P,,False
00:03:55.001,I,,False
00:04:40.513,-,,False
00:06:06.499,-,,False
00:06:53.012,I,,False
00:07:41.027,I,,False
00:08:30.276,P,,False
00:09:21.027,I,,False
00:10:05.271,P,,False
00:10:49.515,I,,False
00:11:44.770,-,,False
00:12:42.027,M,,False
00:13:03.015,F,,False
00:13:08.020,I,,False
00:13:53.399,-,,False
00:15:18.150,P,,False
00:16:04.029,I,,False
00:16:44.003,M,,False
00:17:00.019,F,,False
00:17:42.027,G,,True
00:17:50.502,F,,False
00:18:28.273,P,,False
00:19:35.774,-,,False
00:20:14.012,M,,False
00:20:33.498,I,,False
00:21:35.027,-,,False
00:22:08.527,-,,False
00:22:44.029,I,,False
00:23:18.029,I,,False
00:24:00.005,G,,False
00:24:36.274,P,,False
00:25:09.007,G,,False
00:25:21.019,G,,False
00:25:22.521,G,,False
00:25:25.524,G,,False
00:25:39.504,G,,False
00:25:58.757,G,,False
00:26:01.526,G,,False
00:26:11.269,G,,False
00:26:43.335,C,,False
00:26:46.972,C,,False
00:26:50.609,C,,False
00:26:54.245,C,,False
00:26:57.849,C,,False
00:27:01.486,C,,False
00:27:01.519,C,,False
00:27:05.123,C,,False
00:27:08.760,C,,False
00:27:12.397,C,,False
00:27:16.034,C,,False
00:27:19.671,R,,False
