at,scene-type,scene-subtype,transitional
00:00:07.007,L,,False
00:00:17.017,F,,False
00:01:02.028,-,,False
00:01:43.503,M,,False
00:02:24.377,-,,False
00:03:44.157,-,,False
00:04:27.500,F,,False
00:05:06.506,I,,False
00:05:58.524,I,,False
00:06:37.530,-,,False
00:07:08.161,-,,False
00:08:08.387,-,,False
00:08:39.018,I,,False
00:09:18.291,-,,False
00:10:28.794,-,,False
00:11:08.501,I,,False
00:12:01.020,I,,False
00:12:35.521,-,,False
00:13:37.516,-,,False
00:14:39.511,-,,False
00:15:41.540,-,,False
00:16:43.535,-,,False
00:17:45.531,-,,False
00:18:47.526,-,,False
00:19:19.525,-,,False
00:20:07.539,-,,False
00:20:56.021,I,,False
00:21:18.010,I,,False
00:21:42.501,I,,False
00:22:03.021,P,,False
00:22:44.529,-,,False
00:24:06.511,-,,False
00:24:48.019,I,,False
00:25:25.023,-,,False
00:26:34.025,M,,False
00:27:13.031,I,,False
00:28:01.279,-,,False
00:28:50.729,T,,False
00:28:54.165,T,,False
00:28:57.001,T,,False
00:28:57.569,T,,False
00:29:00.972,T,,False
00:29:04.409,T,,False
00:29:07.812,T,,False
00:29:12.851,C,,False
00:29:16.488,C,,False
00:29:20.158,C,,False
00:29:23.795,C,,False
00:29:26.998,C,,False
00:29:27.432,C,,False
00:29:31.102,C,,False
00:29:34.739,C,,False
00:29:38.409,R,,False
00:29:42.046,R,,False
00:29:45.683,R,,False
