at,scene-type,scene-subtype,transitional
00:00:01.501,B,,False
00:00:12.012,S,G,False
00:00:26.026,L,,False
00:00:50.016,T,,False
00:00:56.022,G,,False
00:00:57.157,G,,False
00:00:59.392,G,,False
00:01:05.532,I,,False
00:01:47.006,M,,False
00:02:21.508,P,,False
00:02:55.008,I,,False
00:03:28.641,P,,False
00:04:31.904,P,,False
00:05:35.134,P,,False
00:06:38.398,P,,False
00:07:14.000,I,,False
00:07:54.006,P,,False
00:09:02.008,P,,False
00:10:10.009,P,,False
00:10:45.011,F,,False
00:11:17.643,P,,False
00:12:21.874,P,,False
00:12:54.006,I,,False
00:13:47.526,P,,False
00:14:46.018,I,,False
00:15:32.665,P,,False
00:16:59.918,P,,False
00:17:45.531,I,,False
00:18:26.371,P,,False
00:19:35.140,P,,False
00:20:09.508,I,,False
00:20:38.003,I,,False
00:21:13.772,P,,False
00:22:24.276,P,,False
00:23:04.516,I,,False
00:24:05.777,P,,False
00:25:07.005,Y,,False
00:25:44.009,N,,False
00:25:57.155,C,,False
00:26:05.397,C,,False
00:26:06.531,C,,False
00:26:51.509,T,,False
00:27:03.021,L,,False
