at,scene-type,scene-subtype,transitional
00:00:40.507,B,,False
00:00:41.608,B,,False
00:00:49.015,B,,False
00:00:57.490,B,,False
00:01:05.999,B,,False
00:01:14.474,B,,False
00:01:22.982,B,,False
00:01:31.458,B,,False
00:01:39.933,B,,False
00:01:40.467,S,D,False
00:01:40.533,S,G,False
00:01:41.534,S,G,False
00:01:43.536,S,G,False
00:01:44.037,S,G,False
00:01:44.537,S,G,False
00:01:46.039,S,G,False
00:01:46.539,S,G,False
00:01:47.040,S,G,False
00:01:47.540,S,G,False
00:01:48.041,S,G,False
00:01:48.541,S,G,False
00:01:49.042,S,G,False
00:01:49.109,S,D,False
00:01:49.542,S,G,False
00:01:50.043,S,G,False
00:01:50.543,S,G,False
00:01:51.544,S,G,False
00:01:52.545,S,G,False
00:01:53.046,S,G,False
00:01:54.047,S,G,False
00:01:55.048,S,G,False
00:01:55.548,S,G,False
00:01:56.049,S,G,False
00:01:56.549,S,G,False
00:01:57.050,S,G,False
00:01:58.318,S,D,False
00:02:00.553,O,,False
00:02:02.555,O,,False
00:02:03.056,O,,False
00:02:03.556,O,,False
00:02:03.690,G,,False
00:02:04.057,O,,False
00:02:04.557,O,,False
00:02:06.059,O,,False
00:02:10.063,M,,True
00:02:10.163,M,,True
00:02:10.563,M,,False
00:02:11.064,M,,False
00:02:12.065,M,,False
00:02:12.565,M,,False
00:02:13.066,M,,False
00:02:13.500,M,,False
00:02:14.033,M,,False
00:02:14.501,M,,False
00:02:15.034,M,,False
00:02:15.502,M,,False
00:02:16.136,M,,False
00:02:16.503,M,,False
00:02:17.036,M,,False
00:02:17.504,M,,False
00:02:18.037,M,,False
00:02:18.505,M,,False
00:02:19.038,M,,False
00:02:19.339,M,,False
00:02:19.506,M,,True
00:02:24.244,O,,False
00:02:25.512,O,,False
00:02:27.046,O,,False
00:02:28.515,O,,True
00:03:23.636,U,,False
00:03:25.038,U,,False
00:03:29.108,U,,False
00:03:29.542,U,,False
00:03:34.047,U,,False
00:03:34.547,U,,False
00:03:34.581,U,,False
00:03:38.051,U,,False
00:03:38.551,U,,False
00:03:39.052,U,,False
00:03:39.552,U,,False
00:03:40.053,U,,False
00:03:40.053,U,,False
00:03:40.553,U,,False
00:03:41.421,U,,False
00:03:41.554,I,,True
00:03:42.555,I,,False
00:03:43.556,I,,False
00:03:44.557,I,,False
00:03:45.058,I,,False
00:03:45.525,I,,False
00:03:46.559,I,,False
00:03:50.563,U,,False
00:03:50.997,U,,False
00:03:51.064,U,,False
00:03:51.564,U,,False
00:03:52.065,U,,False
00:03:53.066,U,,False
00:03:54.033,U,,False
00:03:54.534,U,,False
00:03:56.035,U,,False
00:03:56.469,U,,False
00:03:56.536,U,,False
00:03:57.036,U,,False
00:03:58.037,U,,False
00:03:59.038,U,,False
00:03:59.539,U,,False
00:04:00.039,U,,False
00:04:00.540,U,,False
00:04:01.941,U,,False
00:04:04.043,U,,False
00:04:04.544,U,,False
00:04:06.546,U,,False
00:04:07.046,U,,False
00:04:07.547,U,,False
00:04:08.047,U,,False
00:04:08.548,U,,False
00:04:10.049,U,,False
00:04:10.550,U,,False
00:04:11.050,U,,False
00:04:11.551,U,,False
00:04:12.051,U,,False
00:04:13.553,U,,False
00:04:14.053,U,,False
00:04:14.554,U,,False
00:04:15.054,U,,False
00:04:15.555,U,,False
00:04:16.055,U,,False
00:04:18.558,U,,False
00:04:20.059,U,,False
00:04:20.560,U,,False
00:04:21.060,U,,False
00:04:22.061,U,,False
00:04:23.062,U,,False
00:04:23.563,U,,False
00:04:24.063,U,,False
00:04:24.564,U,,False
00:04:25.565,U,,False
00:04:26.065,U,,False
00:04:26.566,U,,False
00:04:27.000,U,,False
00:04:27.533,U,,False
00:04:28.001,U,,False
00:04:30.003,U,,False
00:04:30.536,U,,False
00:04:31.004,U,,False
00:04:31.537,U,,False
00:04:32.005,U,,False
00:04:32.538,U,,False
00:04:34.540,U,,False
00:04:37.543,U,,False
00:04:38.011,U,,False
00:04:38.544,U,,False
00:04:40.546,U,,False
00:04:40.980,U,,False
00:04:41.014,U,,False
00:04:46.552,U,,False
00:04:49.022,U,,False
00:04:52.558,U,,False
00:05:30.563,F,,False
00:05:31.064,F,,False
00:05:32.565,F,,False
00:05:34.033,F,,False
00:05:34.534,F,,False
00:05:35.034,F,,False
00:05:35.535,F,,True
00:05:58.991,-,,False
00:06:25.551,-,,False
00:06:32.558,-,,False
00:06:34.060,-,,False
00:06:41.033,F,,False
00:06:41.768,F,,False
00:06:42.034,F,,False
00:06:45.037,F,,False
00:06:46.539,F,,False
00:06:48.040,F,,False
00:06:55.548,-,,False
00:07:12.565,-,,False
00:07:13.533,-,,False
00:07:15.034,-,,False
00:07:22.108,-,,False
00:08:29.775,-,,False
00:09:37.043,-,,False
00:09:37.476,-,,False
00:09:51.057,-,,False
00:10:11.544,I,,False
00:10:15.114,I,,False
00:10:19.051,-,,False
00:10:50.483,-,,False
00:11:01.560,-,,False
00:11:16.042,-,,False
00:11:25.317,Y,,True
00:11:26.552,Y,,False
00:11:27.553,Y,,False
00:11:33.559,-,,False
00:11:44.036,-,,False
00:11:45.037,-,,False
00:11:54.547,-,,False
00:12:02.621,-,,False
00:12:25.544,-,,False
00:12:43.562,-,,False
00:12:44.563,-,,False
00:12:45.564,-,,False
00:12:56.542,-,,False
00:12:59.044,F,,False
00:13:09.688,-,,False
00:13:55.534,-,,False
00:13:59.038,-,,False
00:14:00.539,-,,False
00:14:01.540,-,,False
00:14:16.755,-,,False
00:14:39.044,-,,False
00:14:40.546,-,,False
00:14:47.553,-,,False
00:14:49.054,-,,False
00:14:51.056,-,,False
00:14:51.557,-,,False
00:15:23.822,-,,False
00:15:25.057,-,,False
00:15:35.534,-,,False
00:16:30.889,-,,False
00:17:04.556,F,,False
00:17:05.524,F,,False
00:17:12.564,-,,False
00:17:24.543,-,,False
00:17:39.091,-,,False
00:18:21.533,-,,False
00:18:34.046,P,,True
00:18:42.020,P,,False
00:19:20.058,-,,False
00:19:26.064,-,,False
00:19:30.035,F,,False
00:19:32.538,F,,False
00:19:44.917,-,,False
00:19:48.053,-,,False
00:19:54.560,-,,False
00:19:55.561,-,,False
00:19:57.563,-,,False
00:20:10.542,F,,False
00:20:11.043,F,,False
00:20:47.813,F,,False
00:21:01.560,F,,False
00:21:02.060,F,,False
00:21:04.563,F,,False
00:21:49.041,-,,False
00:21:49.541,-,,False
00:21:50.742,-,,False
00:22:53.638,-,,False
00:22:54.039,-,,False
00:22:59.044,-,,False
00:23:03.048,-,,False
00:23:04.549,-,,False
00:23:06.551,-,,False
00:23:09.054,-,,False
00:23:12.057,-,,False
00:23:56.535,-,,False
00:23:56.568,-,,False
00:23:59.037,-,,False
00:24:00.038,-,,False
00:24:01.540,-,,False
00:24:42.047,-,,False
00:24:42.547,-,,False
00:24:44.049,-,,False
00:24:47.052,-,,False
00:24:50.055,-,,False
00:24:59.464,F,,False
00:25:05.537,F,,False
00:25:11.042,F,,False
00:25:28.560,-,,False
00:25:41.039,F,,False
00:25:42.040,F,,False
00:25:42.541,F,,False
00:25:43.041,F,,False
00:25:44.543,F,,False
00:25:47.045,F,,False
00:25:47.546,F,,False
00:25:48.547,F,,False
00:25:49.047,F,,False
00:25:49.548,F,,False
00:25:50.549,F,,False
00:25:51.049,F,,False
00:25:51.550,F,,False
00:25:52.551,F,,False
00:25:53.051,F,,False
00:25:54.052,F,,False
00:25:54.553,F,,False
00:25:55.053,F,,False
00:26:02.360,-,,False
00:27:05.290,-,,False
00:27:06.057,-,,False
00:27:36.755,C,,True
00:27:37.055,C,,False
00:27:38.056,C,,False
00:27:40.025,C,,False
00:27:43.561,C,,False
00:27:43.795,C,,True
00:27:44.062,C,,True
00:27:46.564,C,,False
00:27:47.032,C,,False
00:27:47.532,C,,False
00:27:48.033,C,,False
00:27:50.035,C,,False
00:27:50.535,C,,False
00:27:51.036,C,,False
00:27:53.505,C,,True
00:27:56.541,C,,False
00:27:57.842,C,,True
00:27:58.543,-,,False
00:27:58.910,C,,True
00:27:59.544,C,,False
00:28:01.546,C,,False
00:28:01.613,C,,False
00:28:03.048,C,,False
00:28:03.548,C,,False
00:28:04.549,C,,False
00:28:04.849,C,,True
00:28:07.552,C,,False
00:28:08.053,C,,False
00:28:10.055,C,,False
00:28:10.255,C,,False
00:28:10.555,C,,False
00:28:11.056,C,,False
00:28:12.057,C,,False
00:28:13.058,C,,False
00:28:15.093,C,,True
00:28:17.262,C,,True
00:28:18.563,C,,False
00:28:19.431,C,,False
00:28:20.065,C,,False
00:28:21.533,C,,False
00:28:23.735,C,,True
00:28:26.438,C,,True
00:28:27.539,C,,False
00:28:28.039,C,,False
00:28:28.540,C,,False
00:28:28.606,C,,False
00:28:30.041,C,,False
00:28:30.542,C,,False
00:28:31.042,C,,False
00:28:32.043,C,,False
00:28:32.377,C,,True
00:28:36.548,C,,True
00:28:36.715,C,,True
00:28:37.048,C,,False
00:28:37.549,C,,False
00:28:38.049,C,,False
00:28:38.316,C,,False
00:28:38.550,C,,False
00:28:40.051,C,,False
00:28:41.019,C,,False
00:28:45.356,C,,False
00:29:26.931,-,,False
