at,scene-type,scene-subtype,transitional
00:00:02.502,B,,False
00:00:11.011,S,G,False
00:00:14.014,S,G,False
00:00:15.148,S,G,False
00:00:17.384,S,G,False
00:00:21.521,L,,False
00:00:41.007,O,,False
00:00:56.523,L,,False
00:01:11.004,G,,False
00:02:01.521,Y,,False
00:02:29.015,I,,False
00:03:32.512,I,,False
00:04:06.512,-,,False
00:04:39.512,P,,False
00:05:13.780,P,,False
00:05:46.512,-,,False
00:06:28.521,I,,False
00:07:06.526,I,,False
00:08:02.515,G,,False
00:08:08.020,I,,False
00:08:28.007,I,,False
00:08:50.530,F,,False
00:09:26.032,F,,False
00:10:00.032,F,,False
00:10:07.506,E,,False
00:10:41.407,P,,False
00:11:48.174,-,,False
00:12:54.974,P,,False
00:14:01.740,P,,False
00:15:08.540,-,,False
00:16:15.341,P,,False
00:17:22.107,E,,False
00:17:58.010,I,,False
00:18:32.010,I,,False
00:19:07.446,-,,False
00:20:12.277,-,,False
00:21:17.109,P,,False
00:21:54.513,I,,False
00:22:33.018,F,,False
00:23:09.521,I,,False
00:23:31.009,F,,False
00:24:15.020,M,,False
00:24:21.026,Y,,False
00:24:59.531,F,,False
00:25:28.026,M,,False
00:25:42.507,L,,False
00:26:09.000,C,,False
00:26:16.341,C,,False
00:26:26.017,C,,False
00:26:26.518,C,,False
00:26:35.660,R,,False
