at,scene-type,scene-subtype,transitional
00:00:09.009,S,D,False
00:00:26.526,I,,False
00:00:36.503,G,,False
00:00:38.371,G,,False
00:00:42.142,G,,False
00:01:10.503,I,,False
00:01:41.000,P,,False
00:02:41.027,P,,False
00:03:15.028,I,,False
00:04:11.017,P,,False
00:05:12.011,I,,False
00:05:50.016,P,,False
00:07:06.025,P,,False
00:07:45.031,I,,False
00:08:25.004,P,,False
00:09:02.508,I,,False
00:09:51.257,P,,False
00:10:37.003,I,,False
00:11:22.515,P,,False
00:12:05.524,I,,False
00:13:06.018,I,,False
00:13:49.528,I,,False
00:14:29.535,P,,False
00:15:11.510,I,,False
00:15:48.013,P,,False
00:16:25.017,I,,False
00:16:57.516,I,,False
00:17:34.286,P,,False
