at,scene-type,scene-subtype,transitional
00:00:35.769,-,,False
00:01:47.273,F,,False
00:02:58.745,P,,False
00:04:10.250,P,,False
00:05:21.754,-,,False
00:06:04.030,F,,False
00:06:45.772,-,,False
00:07:26.012,F,,False
00:07:58.010,F,,False
00:08:41.020,P,,False
00:09:23.029,F,,False
00:09:32.505,F,,False
00:09:43.015,F,,False
00:10:19.285,F,,False
00:11:28.788,P,,False
00:12:38.290,P,,False
00:13:47.760,-,,False
00:14:57.263,P,,False
00:15:36.001,F,,False
00:16:09.401,P,,False
00:17:11.163,P,,False
00:18:12.925,P,,False
00:19:14.686,P,,False
00:20:16.448,P,,False
00:21:18.243,P,,False
00:22:20.005,P,,False
00:23:21.767,P,,False
00:24:23.528,P,,False
00:25:25.290,P,,False
00:26:27.085,P,,False
00:27:28.847,P,,False
00:28:30.608,C,,False
00:29:32.370,-,,False
00:30:34.132,-,,False
