at,scene-type,scene-subtype,transitional
00:00:02.001,B,,False
00:00:05.505,S,D,False
00:00:08.842,S,D,False
00:00:15.515,S,D,False
00:00:22.188,S,D,False
00:00:29.029,M,,False
00:00:39.506,-,,False
00:01:22.015,M,,False
00:01:23.283,M,,False
00:01:25.785,M,,False
00:02:22.041,P,,False
00:03:21.501,I,,False
00:03:58.338,-,,False
00:05:01.034,P,,False
00:06:03.730,P,,False
00:07:06.392,P,,False
00:08:09.088,P,,False
00:09:11.751,P,,False
00:10:14.447,P,,False
00:11:17.143,P,,False
00:12:19.805,P,,False
00:13:22.501,P,,False
00:14:25.164,-,,False
00:14:58.530,I,,False
00:15:58.023,I,,False
00:16:32.091,P,,False
00:17:35.220,P,,False
00:18:38.383,P,,False
00:19:41.513,P,,False
00:20:44.643,P,,False
00:21:47.806,P,,False
00:22:50.936,P,,False
00:23:23.001,I,,False
00:24:00.472,P,,False
00:25:03.368,P,,False
00:26:06.264,P,,False
00:27:09.160,P,,False
00:28:12.057,P,,False
00:28:44.022,M,,True
00:28:53.298,C,,False
00:28:56.868,C,,False
00:29:00.438,C,,False
00:29:03.508,C,,False
00:29:04.008,C,,False
00:29:07.545,C,,False
00:29:11.116,C,,False
00:29:14.686,C,,False
00:29:18.256,R,,False
00:29:26.531,G,,False
