at,scene-type,scene-subtype,transitional
00:00:03.002,B,,False
00:01:58.518,S,G,False
00:02:20.506,-,,False
00:02:31.017,-,,False
00:02:45.531,M,,False
00:03:24.003,-,,False
00:04:24.030,P,,False
00:04:56.529,F,,False
00:05:31.097,-,,False
00:06:37.196,-,,False
00:07:43.295,-,,False
00:08:49.428,-,,False
00:09:55.527,-,,False
00:11:01.627,O,,False
00:12:07.760,O,,False
00:13:13.859,-,,False
00:14:19.958,-,,False
00:14:57.029,-,,False
00:15:40.005,F,,False
00:16:16.108,-,,False
00:17:16.301,F,,False
00:18:16.528,-,,False
00:19:16.721,-,,False
00:20:16.915,-,,False
00:20:52.017,F,,False
00:21:26.217,-,,False
00:22:30.615,-,,False
00:23:35.013,-,,False
00:24:39.410,-,,False
00:25:43.808,-,,False
00:26:17.008,P,,False
00:27:00.151,-,,False
00:28:23.401,-,,False
00:29:11.048,G,,False
00:29:23.161,C,,False
00:29:35.273,C,,False
00:29:40.511,C,,False
00:29:47.351,C,,False
00:29:59.463,C,,False
