at,scene-type,scene-subtype,transitional
00:00:10.000,G,,False
00:00:55.750,P,,False
00:01:42.000,-,,False
00:02:12.958,-,,False
00:03:14.916,-,,False
00:04:16.833,-,,False
00:05:18.750,-,,False
00:06:20.666,P,,False
00:07:22.625,P,,False
00:08:24.541,-,,False
00:08:57.500,-,,False
00:09:05.000,P,,False
00:09:19.500,-,,False
00:09:57.833,P,,False
00:11:14.500,-,,False
00:12:31.166,-,,False
00:13:10.500,-,,False
00:13:46.000,-,,False
00:14:55.000,-,,False
00:16:04.000,-,,False
00:16:40.000,-,,False
00:17:06.500,-,,False
00:17:19.000,-,,False
00:18:15.500,-,,False
00:19:12.500,-,,False
00:19:41.000,-,,False
00:20:33.250,-,,False
00:21:24.500,F,,False
00:22:02.416,-,,False
00:23:11.250,-,,False
00:24:20.083,-,,False
00:24:55.000,-,,False
00:25:03.500,-,,False
00:25:11.500,-,,False
00:25:42.750,-,,False
00:26:16.500,F,,False
00:26:52.250,P,,False
00:28:02.750,P,,False
00:28:38.000,R,,False
00:28:47.000,G,,False
