at,scene-type,scene-subtype,transitional
00:00:00.500,S,H,False
00:00:10.510,S,H,False
00:00:47.514,I,,False
00:00:51.017,E,,False
00:01:07.734,E,,False
00:01:20.113,E,,False
00:01:32.525,E,,False
00:01:37.530,E,,False
00:01:44.938,E,,False
00:01:57.317,E,,False
00:02:22.008,F,,False
00:02:34.020,F,,False
00:02:40.026,F,,False
00:03:25.004,F,,False
00:03:39.519,I,,False
00:03:58.504,F,,False
00:04:10.016,P,,False
00:04:28.001,P,,False
00:04:34.007,P,,False
00:04:43.016,P,,False
00:04:48.021,I,,False
00:05:28.528,T,,False
00:06:06.032,T,,False
00:06:43.002,P,,False
00:07:17.003,T,,False
00:08:06.519,I,,False
00:09:12.018,I,,False
00:09:20.526,-,,False
00:09:31.504,P,,False
00:09:58.030,F,,False
00:10:57.523,I,,False
00:11:27.520,I,,False
00:12:03.289,P,,False
00:12:35.521,I,,False
00:13:17.663,P,,False
00:14:29.902,-,,False
00:15:06.005,I,,False
00:15:56.021,P,,False
00:17:24.009,F,,False
00:18:12.524,I,,False
00:19:12.518,F,,False
00:19:28.934,T,,False
00:19:31.503,T,,False
00:19:31.770,T,,False
00:19:34.606,T,,False
00:19:53.025,F,,False
00:20:04.002,F,,False
00:20:43.008,F,,False
00:20:53.518,F,,False
00:21:34.026,G,,False
00:21:52.010,I,,False
00:22:31.516,I,,False
00:22:56.508,I,,False
00:23:47.526,I,,False
00:24:35.507,I,,False
00:25:18.016,F,,False
00:25:26.525,I,,False
00:25:51.516,I,,False
00:25:53.518,I,,False
00:26:30.021,C,,False
00:26:31.523,C,,False
00:26:34.526,C,,False
00:26:43.501,C,,False
00:27:34.886,C,,False
00:27:38.590,C,,False
00:27:42.293,C,,False
00:27:45.030,C,,False
00:27:46.031,C,,False
00:27:49.734,C,,False
00:27:53.438,C,,False
00:27:57.142,C,,False
00:28:02.213,R,,False
00:28:04.516,R,,False
00:28:05.583,R,,False
00:28:08.953,R,,False
00:28:12.323,R,,False
