at,scene-type,scene-subtype,transitional
00:00:03.003,B,,False
00:00:05.005,S,G,False
00:00:47.013,I,,False
00:01:30.023,G,,False
00:02:01.521,F,,False
00:02:35.021,I,,False
00:03:17.530,F,,False
00:03:55.635,-,,False
00:05:04.871,P,,True
00:05:41.507,I,,False
00:06:37.029,-,,False
00:07:29.515,I,,False
00:07:42.895,N,,False
00:07:53.639,I,,False
00:07:54.507,I,,False
00:08:23.503,G,,False
00:08:33.779,N,,False
00:08:44.290,N,,False
00:08:47.026,N,,False
00:08:55.468,G,,False
00:09:04.377,G,,False
00:09:13.286,G,,False
00:09:14.520,G,,False
00:09:22.161,G,,False
00:09:31.070,G,,False
00:09:49.889,N,,False
00:09:53.025,N,,False
00:10:02.635,N,,False
