at,scene-type,scene-subtype,transitional
00:00:01.501,B,,False
00:00:38.505,-,,False
00:00:44.511,O,,False
00:01:21.014,M,,False
00:01:58.017,P,,False
00:02:33.019,I,,False
00:03:30.510,I,,False
00:04:08.281,P,,False
00:04:47.520,I,,False
00:05:45.278,-,,False
00:06:40.500,I,,False
00:07:20.273,P,,False
00:08:03.015,I,,False
00:08:23.002,P,,False
00:08:32.511,P,,False
00:08:39.018,P,,False
00:09:40.012,P,,False
00:10:41.507,T,,False
00:10:46.012,G,,False
00:11:49.508,G,,True
00:12:53.005,G,,False
00:12:56.509,F,,False
00:13:44.523,G,,False
00:13:46.158,G,,False
00:13:49.395,G,,False
00:14:53.525,F,,False
00:15:01.000,G,,False
00:16:08.000,G,,False
00:16:42.001,G,,False
00:16:43.869,G,,False
00:16:47.639,G,,False
00:17:17.002,I,,False
00:18:06.518,P,,False
00:18:58.504,I,,True
00:19:33.505,I,,False
00:20:26.024,P,,False
00:21:19.511,I,,False
00:21:58.016,-,,False
00:23:09.020,-,,False
00:23:49.027,F,,False
00:23:56.001,F,,False
00:24:01.506,I,,False
00:24:08.013,I,,False
00:24:10.515,I,,False
00:24:53.024,-,,False
00:25:35.500,I,,False
00:26:11.002,P,,False
00:26:49.507,I,,False
00:27:40.258,P,,False
00:28:34.512,I,,False
00:29:05.510,I,,False
00:30:04.502,I,,False
00:30:36.267,P,,False
00:31:09.500,I,,False
00:32:11.529,I,,False
00:32:36.020,I,,False
00:33:07.285,P,,False
00:34:07.779,-,,False
00:34:38.509,F,,False
00:35:04.168,T,,False
00:35:16.514,-,,False
00:35:18.416,G,,False
00:35:37.001,F,,False
00:36:30.521,I,,False
00:37:28.279,P,,False
00:38:25.002,P,,False
00:38:57.001,I,,True
00:39:44.014,P,,False
00:40:26.023,I,,True
00:41:16.507,I,,False
00:41:54.011,P,,False
00:42:31.015,I,,False
00:42:56.006,P,,False
00:43:40.784,P,,False
00:44:24.028,P,,False
00:45:25.022,P,,False
00:46:04.027,I,,False
00:46:40.998,I,,False
00:47:20.003,I,,False
00:48:12.256,P,,False
00:49:02.506,I,,False
00:50:05.002,-,,False
00:50:12.509,-,,False
00:50:19.516,-,,False
00:50:27.024,-,,False
00:51:13.503,I,,False
00:52:14.998,G,,False
00:52:15.532,G,,False
00:52:27.511,G,,False
00:52:40.023,I,,False
00:53:15.525,P,,False
00:53:48.525,P,,False
00:54:21.291,P,,False
00:54:54.524,P,,False
00:55:34.664,P,,False
00:56:52.909,P,,False
00:57:37.520,I,,False
00:57:59.509,M,,False
00:58:04.013,C,,False
00:58:15.625,C,,False
00:58:17.527,C,,False
00:58:24.801,C,,False
00:58:34.010,C,,False
00:58:43.186,C,,False
00:58:52.362,C,,False
00:59:01.571,C,,False
00:59:10.747,C,,False
00:59:19.923,R,,False
