at,scene-type,scene-subtype,transitional
00:00:57.524,S,G,False
00:00:58.525,S,G,False
00:01:13.540,S,G,False
00:01:16.543,S,G,False
00:01:18.011,S,G,False
00:01:20.547,M,,True
00:01:24.551,M,,True
00:01:25.018,M,,True
00:01:27.020,M,,False
00:01:30.023,N,,False
00:01:35.028,N,,False
00:01:37.564,N,,False
00:01:38.565,N,,False
00:01:39.566,N,,False
00:01:41.001,N,,False
00:01:42.002,N,,False
00:01:42.535,N,,False
00:01:44.004,N,,False
00:01:45.005,N,,False
00:01:45.538,N,,False
00:01:46.006,N,,False
00:01:47.540,N,,False
00:01:49.009,N,,False
00:01:50.010,N,,False
00:01:50.543,N,,False
00:01:51.011,N,,False
00:01:52.012,N,,False
00:01:53.013,N,,False
00:01:53.546,N,,False
00:01:54.014,N,,False
00:01:54.547,N,,False
00:01:55.548,N,,False
00:01:56.016,N,,False
00:01:57.550,N,,False
00:02:03.556,L,,False
00:02:05.025,L,,False
00:02:05.558,L,,False
00:02:06.026,L,,False
00:02:06.559,L,,False
00:02:07.027,L,,True
00:02:12.032,L,,False
00:02:12.565,L,,False
00:02:13.033,L,,False
00:02:14.034,L,,False
00:02:14.501,L,,False
00:02:15.035,L,,False
00:02:16.036,L,,False
00:02:17.037,L,,False
00:02:18.505,L,,False
00:02:19.039,L,,False
00:02:19.506,L,,False
00:02:21.508,L,,False
00:02:23.043,L,,True
00:02:23.510,L,,False
00:02:24.044,L,,False
00:02:25.045,L,,True
00:02:28.048,L,,False
00:02:31.051,L,,False
00:02:31.518,L,,False
00:02:32.052,L,,False
00:02:32.519,L,,False
00:02:33.053,-,,False
00:02:34.054,L,,False
00:02:35.522,L,,False
00:02:36.523,L,,False
00:02:37.057,L,,False
00:02:38.058,L,,False
00:02:39.059,L,,False
00:02:39.526,L,,False
00:02:40.060,L,,False
00:02:40.527,L,,False
00:02:41.528,L,,False
00:02:42.529,L,,False
00:02:45.532,G,,False
00:02:46.066,-,,False
00:02:48.535,L,,False
00:02:51.004,-,,False
00:02:56.009,L,,False
00:02:56.543,L,,False
00:02:57.010,L,,False
00:02:57.544,L,,False
00:02:58.011,L,,True
00:03:00.013,L,,False
00:03:00.547,L,,False
00:03:06.019,-,,False
00:03:30.543,Y,,False
00:03:31.544,Y,,False
00:03:32.545,Y,,False
00:03:38.018,E,,False
00:03:45.025,N,,False
00:03:45.558,N,,False
00:03:49.029,N,,False
00:04:29.002,I,,False
00:04:29.536,I,,False
00:04:30.537,I,,False
00:04:31.004,I,,False
00:04:31.538,I,,False
00:04:32.005,I,,False
00:04:32.539,I,,False
00:04:33.006,I,,False
00:04:34.007,I,,False
00:04:34.541,I,,False
00:04:35.542,I,,False
00:04:36.543,I,,False
00:04:38.011,I,,False
00:04:38.545,I,,False
00:04:39.012,I,,False
00:04:41.014,I,,False
00:04:41.548,I,,False
00:04:42.015,I,,False
00:04:42.549,I,,False
00:04:43.550,I,,False
00:04:44.017,I,,False
00:04:44.551,I,,False
00:04:45.018,I,,False
00:04:46.019,I,,False
00:04:46.553,I,,False
00:04:47.554,E,,False
00:04:49.022,E,,False
00:04:49.556,E,,False
00:04:50.557,I,,False
00:04:51.024,I,,False
00:04:51.558,I,,False
00:04:52.559,I,,False
00:04:53.026,I,,False
00:04:54.027,I,,False
00:04:54.561,I,,False
00:04:55.562,I,,False
00:04:56.029,I,,False
00:04:56.563,I,,False
00:04:57.030,I,,False
00:04:58.565,Y,,False
00:04:59.566,Y,,False
00:05:00.000,Y,,False
00:06:30.023,-,,False
00:06:30.557,-,,False
00:07:01.021,-,,False
00:07:02.022,-,,False
00:07:03.023,-,,False
00:07:04.024,-,,False
00:07:33.053,-,,False
00:11:18.545,-,,False
00:11:20.547,-,,False
00:11:24.551,-,,False
00:11:25.018,-,,False
00:11:26.019,-,,False
00:11:29.022,-,,False
00:12:22.042,-,,False
00:12:29.049,-,,False
00:13:08.021,-,,False
00:14:07.514,N,,False
00:14:08.515,N,,False
00:14:10.517,N,,False
00:14:11.051,N,,False
00:14:11.518,N,,False
00:14:12.052,N,,False
00:14:58.565,-,,False
00:15:00.033,-,,False
00:15:01.001,-,,False
00:15:01.534,-,,False
00:15:02.535,-,,False
00:15:13.546,-,,False
00:15:16.016,-,,False
00:15:17.550,P,,False
00:15:21.554,-,,False
00:15:26.026,-,,False
00:15:26.559,-,,False
00:15:37.037,-,,False
00:15:39.506,-,,False
00:15:42.042,-,,False
00:18:20.033,-,,False
00:18:20.533,-,,False
00:18:32.012,I,,False
00:18:33.013,I,,False
00:19:10.050,P,,False
00:19:39.012,-,,False
00:20:33.033,G,,False
00:20:47.514,G,,False
00:20:57.057,P,,False
00:20:58.058,P,,False
00:21:40.533,-,,False
00:21:43.536,-,,False
00:22:21.041,-,,False
00:23:36.016,-,,False
00:27:43.530,P,,False
00:28:31.011,Y,,False
00:28:31.544,Y,,False
00:28:32.012,Y,,False
00:28:34.547,Y,,False
