at,scene-type,scene-subtype,transitional
00:00:22.522,B,,False
00:01:16.343,S,D,False
00:01:23.016,S,D,False
00:01:29.689,S,D,False
00:01:33.026,S,D,False
00:01:44.504,G,,False
00:01:47.507,G,,False
00:01:57.017,M,,False
00:02:38.024,P,,False
00:03:17.263,M,,False
00:03:19.532,M,,False
00:03:20.767,M,,False
00:03:24.270,M,,False
00:03:54.501,I,,False
00:04:43.016,I,,False
00:05:22.022,-,,False
00:06:40.000,P,,False
00:07:22.509,I,,False
00:07:55.008,-,,False
00:08:57.003,-,,False
00:09:28.001,T,,False
00:09:29.502,T,,False
00:09:32.505,T,,False
00:09:53.026,T,,False
00:10:45.011,-,,False
00:10:56.022,-,,False
00:11:49.509,I,,False
00:12:25.011,-,,False
00:13:02.182,C,,False
00:13:10.523,C,,False
00:13:18.865,C,,False
00:13:20.033,C,,False
00:13:27.173,C,,False
00:13:35.515,C,,False
00:13:43.857,C,,False
00:14:11.017,L,,False
00:14:20.393,G,,False
00:14:26.533,G,,False
00:14:32.138,G,,False
00:15:11.511,C,,False
00:15:12.645,C,,False
00:15:14.881,C,,False
00:15:18.018,R,,False
00:15:19.285,R,,False
00:15:21.788,R,,False
