at,scene-type,scene-subtype,transitional
00:00:15.000,L,,False
00:00:27.000,M,,False
00:01:12.625,P,,False
00:02:26.875,-,,False
00:03:41.125,P,,False
00:04:55.375,P,,False
00:05:33.000,E,,False
00:05:46.000,F,,False
00:05:49.500,F,,False
00:06:05.000,F,,False
00:06:47.500,F,,False
00:07:58.000,E,,False
00:09:05.500,F,,False
00:09:47.666,-,,False
00:10:49.000,P,,True
00:11:50.375,P,,False
00:12:51.708,P,,False
00:13:53.041,P,,False
00:14:54.375,P,,False
00:15:55.708,P,,False
00:16:57.083,P,,False
00:17:58.416,P,,False
00:18:59.750,P,,False
00:20:01.083,P,,False
00:21:02.458,P,,False
00:22:03.791,P,,False
00:23:05.125,P,,False
00:24:06.458,P,,False
00:25:07.791,P,,False
00:26:09.166,P,,False
00:27:10.500,P,,False
00:28:11.833,P,,False
00:28:51.250,C,,False
00:28:59.000,C,,False
00:29:08.750,L,,True
