at,scene-type,scene-subtype,transitional
00:00:03.503,S,G,False
00:00:52.652,M,,False
00:01:05.899,L,,False
00:01:12.005,M,,False
00:01:51.511,E,,False
00:03:00.513,F,,False
00:03:07.520,I,,False
00:03:24.504,I,,False
00:03:39.786,G,,False
00:03:42.021,G,,False
00:03:43.289,G,,False
00:03:46.793,G,,False
00:04:28.534,F,,False
00:04:48.521,F,,False
00:04:50.023,F,,False
00:05:10.510,-,,False
00:05:42.508,F,,False
00:06:23.516,P,,False
00:07:30.516,P,,False
00:08:37.517,P,,False
00:09:15.521,F,,False
00:09:51.023,F,,False
00:10:59.025,-,,False
00:12:07.026,-,,False
00:13:15.027,P,,False
00:13:51.530,G,,False
00:14:44.016,F,,False
00:14:51.523,F,,False
00:15:18.517,I,,False
00:15:42.007,I,,False
00:16:09.501,I,,False
00:16:52.511,F,,False
00:17:11.530,I,,False
00:17:43.529,P,,False
00:18:16.528,F,,False
00:19:07.279,-,,False
00:19:59.531,I,,False
00:20:40.272,-,,False
00:21:52.778,-,,False
00:23:05.283,F,,False
00:23:41.520,P,,False
00:24:18.790,P,,False
00:24:56.528,F,,False
00:25:04.002,F,,False
00:25:24.022,T,,True
00:25:25.790,T,,False
00:25:29.294,T,,False
00:25:40.438,L,,False
00:25:44.309,L,,False
00:25:48.213,L,,False
00:25:52.083,C,,False
00:25:55.954,C,,False
00:25:58.523,C,,False
00:25:59.824,C,,False
00:26:03.695,C,,False
00:26:07.566,C,,False
00:26:11.436,C,,False
00:26:15.340,C,,False
00:26:19.210,C,,False
00:26:23.081,C,,False
00:26:26.518,C,,False
00:26:27.519,C,,False
00:26:29.521,C,,False
