at,scene-type,scene-subtype,transitional
00:00:34.768,-,,False
00:01:44.270,-,,False
00:02:25.512,I,,True
00:03:03.516,I,,False
00:03:45.024,-,,False
00:04:29.002,I,,False
00:05:06.506,I,,False
00:05:58.524,P,,False
00:06:49.509,I,,False
00:07:37.757,P,,False
00:08:26.506,I,,False
00:09:01.507,P,,False
00:09:38.511,I,,False
00:10:28.027,I,,False
00:11:17.510,I,,False
00:12:04.023,I,,False
00:12:41.026,I,,False
00:13:38.017,I,,False
00:14:33.772,P,,False
00:15:33.032,I,,False
00:16:19.511,P,,False
00:17:05.524,I,,False
00:17:43.028,-,,False
00:18:15.027,I,,False
00:18:57.536,P,,False
00:20:14.513,P,,False
00:20:59.891,E,,False
00:21:13.639,E,,False
00:21:18.510,E,,False
00:21:54.780,E,,False
00:22:34.252,E,,False
00:22:44.763,E,,False
00:22:47.499,E,,False
00:23:05.016,G,,False
00:23:19.531,E,,False
00:24:03.275,-,,False
00:24:50.021,I,,False
00:25:52.017,I,,False
00:26:27.519,P,,False
00:27:05.023,I,,False
00:27:43.528,I,,False
00:28:30.508,-,,False
00:29:18.022,I,,False
00:29:51.289,-,,False
00:30:31.529,I,,False
00:31:10.034,P,,False
00:31:49.507,I,,False
00:32:32.283,P,,False
00:33:11.022,I,,False
00:34:08.513,P,,False
00:35:05.002,I,,False
00:35:43.774,P,,False
00:36:18.009,I,,False
00:36:53.778,P,,False
00:37:25.509,I,,False
00:38:04.148,F,,False
00:39:13.384,G,,False
00:40:01.499,G,,False
00:40:44.642,G,,False
00:42:07.892,P,,False
00:42:53.003,I,,False
00:43:28.772,F,,False
00:44:08.012,I,,False
00:44:51.155,P,,False
00:46:15.405,P,,False
00:46:57.514,I,,False
00:47:41.892,P,,False
00:48:55.632,P,,False
00:49:37.007,I,,False
00:50:23.253,P,,False
00:51:13.003,I,,False
00:52:05.021,I,,False
00:52:37.287,P,,False
00:53:39.783,P,,False
00:54:12.782,U,,False
00:54:15.018,U,,False
00:54:16.286,U,,False
00:54:19.789,U,,False
00:54:23.293,U,,False
00:54:41.511,C,,False
00:55:07.370,C,,False
00:55:11.141,C,,False
00:55:14.878,C,,False
00:55:18.648,C,,False
00:55:22.385,C,,False
00:55:25.522,C,,False
00:55:26.122,C,,False
00:55:29.893,C,,False
00:55:33.630,C,,False
00:55:37.367,C,,False
00:55:41.137,C,,False
00:55:44.874,C,,False
00:55:48.645,C,,False
00:55:53.516,T,,False
00:55:54.884,T,,False
00:55:57.654,M,,False
00:56:29.786,-,,False
00:57:31.281,P,,False
00:58:09.018,C,,False
00:58:14.757,C,,False
00:58:17.527,C,,False
00:58:22.265,C,,False
00:59:00.503,-,,False
01:00:09.505,-,,False
01:00:45.008,I,,False
01:01:00.523,E,,False
01:01:15.004,T,,False
01:01:25.515,I,,False
01:01:41.497,F,,False
01:01:54.010,E,,False
