at,scene-type,scene-subtype,transitional
00:01:22.549,S,G,False
00:01:32.025,S,G,False
00:01:35.028,S,G,False
00:01:35.562,S,G,False
00:01:36.029,S,G,False
00:01:36.563,S,G,False
00:01:37.030,S,G,False
00:01:37.564,S,G,False
00:01:38.031,S,G,False
00:01:38.565,S,G,False
00:01:39.032,S,G,False
00:01:39.566,S,G,False
00:01:40.533,S,G,False
00:01:41.034,S,G,False
00:01:42.035,S,G,False
00:01:55.048,L,,False
00:01:55.548,L,,False
00:01:56.049,L,,False
00:01:56.549,L,,False
00:01:58.551,M,,False
00:01:59.552,M,,False
00:02:00.553,M,,False
00:02:01.054,M,,False
00:02:01.554,M,,False
00:02:02.555,E,,False
00:02:08.061,E,,False
00:02:09.062,E,,False
00:02:09.562,E,,False
00:02:10.063,E,,False
00:02:12.065,E,,False
00:02:15.034,E,,False
00:02:16.503,E,,False
00:02:17.504,E,,False
00:02:19.038,E,,False
00:02:19.506,E,,False
00:02:21.508,E,,False
00:02:22.041,E,,False
00:02:23.510,E,,False
00:02:24.043,E,,False
00:02:43.530,-,,False
00:02:44.063,F,,False
00:02:47.534,-,,False
00:02:51.004,F,,False
00:03:05.018,Y,,False
00:03:06.553,O,,False
00:03:07.020,O,,False
00:03:07.554,O,,False
00:03:08.021,O,,False
00:03:08.555,O,,False
00:03:09.022,O,,False
00:03:09.556,O,,False
00:03:10.023,O,,False
00:03:10.557,O,,False
00:03:11.024,O,,False
00:03:12.559,O,,False
00:03:13.026,O,,False
00:03:13.560,O,,False
00:03:14.027,O,,False
00:03:14.561,O,,False
00:03:15.028,L,,False
00:03:15.562,L,,False
00:03:16.029,L,,False
00:03:16.563,L,,False
00:03:17.030,L,,False
00:03:17.564,L,,False
00:03:18.031,L,,False
00:03:18.565,L,,False
00:03:19.032,L,,False
00:03:20.033,L,,False
00:03:20.533,L,,False
00:03:21.034,L,,False
00:03:21.534,L,,False
00:03:23.036,L,,False
00:03:26.539,L,,False
00:03:30.043,L,,False
00:03:31.044,L,,False
00:03:31.544,L,,False
00:03:32.045,L,,False
00:03:32.545,L,,False
00:03:33.046,L,,False
00:03:33.546,L,,False
00:03:34.047,L,,False
00:03:34.547,L,,False
00:03:35.548,L,,False
00:03:36.049,L,,False
00:03:36.549,L,,False
00:03:37.050,L,,False
00:03:37.550,L,,False
00:03:38.051,L,,False
00:03:38.551,L,,False
00:03:40.053,L,,False
