at,scene-type,scene-subtype,transitional
00:00:02.001,B,,False
00:00:18.018,S,G,False
00:00:19.652,S,G,False
00:00:27.894,G,,False
00:00:41.508,G,,False
00:00:50.517,-,,False
00:01:11.004,-,,False
00:01:16.009,M,,False
00:01:57.016,-,,False
00:02:28.381,P,,False
00:03:29.075,-,,False
00:04:29.769,-,,False
00:05:30.463,-,,False
00:06:31.157,P,,False
00:07:02.021,G,,False
00:07:34.520,G,,False
00:08:04.016,G,,False
00:08:42.288,P,,False
00:09:29.001,G,,False
00:10:18.751,-,,False
00:11:07.500,-,,False
00:11:51.510,-,,False
00:13:16.495,-,,False
00:14:01.507,M,,False
00:14:06.378,C,,False
00:14:10.082,C,,False
00:14:12.518,C,,False
00:14:13.786,C,,False
00:14:17.456,C,,False
00:14:21.160,R,,False
